date,team_ID,home_or_away,opponent,result,win_percentage
2023-09-01,TBR,@,CLE,L,0.607
2023-09-02,TBR,@,CLE,L-wo,0.603
2023-09-03,TBR,@,CLE,W,0.606
2023-09-04,TBR,Home,BOS,L,0.601
2023-09-05,TBR,Home,BOS,W-wo,0.604
2023-09-06,TBR,Home,BOS,W,0.607
2023-09-07,TBR,Home,SEA,L,0.603
2023-09-08,TBR,Home,SEA,W,0.606
2023-09-09,TBR,Home,SEA,W-wo,0.608
2023-09-10,TBR,Home,SEA,W,0.611
2023-09-11,TBR,@,MIN,W,0.614
2023-09-12,TBR,@,MIN,L,0.61
2023-09-13,TBR,@,MIN,W,0.612
2023-09-14,TBR,@,BAL,W,0.615
2023-09-15,TBR,@,BAL,W,0.617
2023-09-16,TBR,@,BAL,L,0.613
2023-09-17,TBR,@,BAL,L-wo,0.609
2023-09-19,TBR,Home,LAA,W,0.612
2023-09-20,TBR,Home,LAA,L,0.608
2023-09-21,TBR,Home,LAA,W-wo,0.61
2023-09-22,TBR,Home,TOR,L,0.606
2023-09-23,TBR,Home,TOR,W-wo,0.609
2023-09-24,TBR,Home,TOR,L,0.605
2023-09-26,TBR,@,BOS,W,0.608
2023-09-27,TBR,@,BOS,W,0.61
2023-09-29,TBR,@,TOR,L,0.606
2023-09-30,TBR,@,TOR,W,0.609
2023-10-01,TBR,@,TOR,W,0.611
