date,team_ID,home_or_away,opponent,result,win_percentage
2024-03-29,MIL,@,NYM,W,1.0
2024-03-30,MIL,@,NYM,W,1.0
2024-03-31,MIL,@,NYM,W,1.0
2024-04-02,MIL,Home,MIN,W,1.0
2024-04-03,MIL,Home,MIN,L,0.8
2024-04-05,MIL,Home,SEA,W-wo,0.833
2024-04-06,MIL,Home,SEA,L,0.714
2024-04-07,MIL,Home,SEA,W,0.75
2024-04-08,MIL,@,CIN,L,0.667
2024-04-09,MIL,@,CIN,W,0.7
2024-04-10,MIL,@,CIN,W,0.727
2024-04-12,MIL,@,BAL,W,0.75
2024-04-13,MIL,@,BAL,W,0.769
2024-04-14,MIL,@,BAL,L,0.714
2024-04-15,MIL,Home,SDP,L,0.667
2024-04-16,MIL,Home,SDP,L,0.625
2024-04-17,MIL,Home,SDP,W,0.647
2024-04-19,MIL,@,STL,W,0.667
2024-04-20,MIL,@,STL,W,0.684
2024-04-21,MIL,@,STL,W,0.7
2024-04-22,MIL,@,PIT,L,0.667
2024-04-23,MIL,@,PIT,L,0.636
2024-04-24,MIL,@,PIT,W,0.652
2024-04-25,MIL,@,PIT,W,0.667
2024-04-26,MIL,Home,NYY,W-wo,0.68
2024-04-27,MIL,Home,NYY,L,0.654
2024-04-28,MIL,Home,NYY,L,0.63
2024-04-29,MIL,Home,TBR,L,0.607
2024-04-30,MIL,Home,TBR,W,0.621
2024-05-01,MIL,Home,TBR,W,0.633
2024-05-03,MIL,@,CHC,W,0.645
2024-05-04,MIL,@,CHC,L,0.625
2024-05-05,MIL,@,CHC,L,0.606
2024-05-06,MIL,@,KCR,L,0.588
2024-05-07,MIL,@,KCR,W,0.6
2024-05-08,MIL,@,KCR,L,0.583
2024-05-09,MIL,Home,STL,W,0.595
2024-05-10,MIL,Home,STL,W,0.605
2024-05-11,MIL,Home,STL,W,0.615
2024-05-12,MIL,Home,STL,L,0.6
2024-05-13,MIL,Home,PIT,L,0.585
2024-05-14,MIL,Home,PIT,W,0.595
2024-05-15,MIL,Home,PIT,W,0.605
2024-05-17,MIL,@,HOU,L,0.591
2024-05-18,MIL,@,HOU,W,0.6
2024-05-19,MIL,@,HOU,L,0.587
2024-05-20,MIL,@,MIA,L-wo,0.574
2024-05-21,MIL,@,MIA,W,0.583
2024-05-22,MIL,@,MIA,L,0.571
2024-05-24,MIL,@,BOS,W,0.58
2024-05-25,MIL,@,BOS,W,0.588
2024-05-26,MIL,@,BOS,L,0.577
2024-05-27,MIL,Home,CHC,W,0.585
2024-05-28,MIL,Home,CHC,L,0.574
2024-05-29,MIL,Home,CHC,W,0.582
2024-05-30,MIL,Home,CHC,W,0.589
2024-05-31,MIL,Home,CHW,W,0.596
2024-06-01,MIL,Home,CHW,W-wo,0.603
2024-06-02,MIL,Home,CHW,W,0.61
2024-06-03,MIL,@,PHI,L,0.6
2024-06-04,MIL,@,PHI,L-wo,0.59
2024-06-05,MIL,@,PHI,L,0.581
2024-06-07,MIL,@,DET,W,0.587
2024-06-08,MIL,@,DET,W,0.594
2024-06-09,MIL,@,DET,L,0.585
2024-06-10,MIL,Home,TOR,W,0.591
2024-06-11,MIL,Home,TOR,L,0.582
2024-06-12,MIL,Home,TOR,W,0.588
2024-06-14,MIL,Home,CIN,L,0.58
