date,team_ID,home_or_away,opponent,result,win_percentage
2022-09-04,OAK,@,BAL,W,0.37
2022-09-06,OAK,Home,ATL,L,0.368
2022-09-07,OAK,Home,ATL,L,0.365
2022-09-08,OAK,Home,CHW,L,0.362
2022-09-09,OAK,Home,CHW,L,0.36
2022-09-10,OAK,Home,CHW,L,0.357
2022-09-11,OAK,Home,CHW,W,0.362
2022-09-13,OAK,@,TEX,L-wo,0.359
2022-09-14,OAK,@,TEX,W,0.364
2022-09-15,OAK,@,HOU,L,0.361
2022-09-16,OAK,@,HOU,L,0.359
2022-09-17,OAK,@,HOU,W,0.363
2022-09-18,OAK,@,HOU,L,0.361
2022-09-20,OAK,Home,SEA,W,0.365
2022-09-21,OAK,Home,SEA,W,0.369
2022-09-22,OAK,Home,SEA,L,0.367
2022-09-23,OAK,Home,NYM,L,0.364
2022-09-24,OAK,Home,NYM,W,0.368
2022-09-25,OAK,Home,NYM,L,0.366
2022-09-27,OAK,@,LAA,L,0.364
2022-09-28,OAK,@,LAA,L,0.361
2022-09-29,OAK,@,LAA,L,0.359
2022-09-30,OAK,@,SEA,L-wo,0.357
2022-10-01,OAK,@,SEA,L,0.354
2022-10-02,OAK,@,SEA,W,0.358
2022-10-03,OAK,Home,LAA,W-wo,0.362
2022-10-04,OAK,Home,LAA,W-wo,0.366
2022-10-05,OAK,Home,LAA,W,0.37
