date,team_ID,home_or_away,opponent,result,win_percentage
2023-09-02,MIL,Home,PHI,W,0.563
2023-09-03,MIL,Home,PHI,L,0.559
2023-09-04,MIL,@,PIT,L,0.555
2023-09-05,MIL,@,PIT,W,0.558
2023-09-06,MIL,@,PIT,L,0.554
2023-09-08,MIL,@,NYY,W,0.557
2023-09-09,MIL,@,NYY,W,0.56
2023-09-10,MIL,@,NYY,L-wo,0.556
2023-09-11,MIL,Home,MIA,W,0.559
2023-09-12,MIL,Home,MIA,W,0.562
2023-09-13,MIL,Home,MIA,L,0.559
2023-09-14,MIL,Home,MIA,W,0.562
2023-09-15,MIL,Home,WSN,W,0.565
2023-09-16,MIL,Home,WSN,W,0.568
2023-09-17,MIL,Home,WSN,L,0.564
2023-09-18,MIL,@,STL,L,0.56
2023-09-19,MIL,@,STL,W,0.563
2023-09-20,MIL,@,STL,W,0.566
2023-09-21,MIL,@,STL,W,0.569
2023-09-22,MIL,@,MIA,W,0.571
2023-09-23,MIL,@,MIA,L,0.568
2023-09-24,MIL,@,MIA,L,0.564
2023-09-26,MIL,Home,STL,L,0.561
2023-09-27,MIL,Home,STL,W,0.563
2023-09-28,MIL,Home,STL,W,0.566
2023-09-29,MIL,Home,CHC,W-wo,0.569
2023-09-30,MIL,Home,CHC,L,0.565
2023-10-01,MIL,Home,CHC,W,0.568
