date,team_ID,home_or_away,opponent,result,win_percentage
2023-08-30,KCR,Home,PIT,L,0.304
2023-09-01,KCR,Home,BOS,W,0.309
2023-09-02,KCR,Home,BOS,L,0.307
2023-09-03,KCR,Home,BOS,L,0.304
2023-09-04,KCR,Home,CHW,W,0.309
2023-09-05,KCR,Home,CHW,W-wo,0.314
2023-09-06,KCR,Home,CHW,L,0.312
2023-09-08,KCR,@,TOR,L,0.31
2023-09-09,KCR,@,TOR,L,0.308
2023-09-10,KCR,@,TOR,L,0.306
2023-09-12,KCR,@,CHW,L,0.303
2023-09-12,KCR,@,CHW,W,0.308
2023-09-13,KCR,@,CHW,W,0.313
2023-09-15,KCR,Home,HOU,W,0.318
2023-09-16,KCR,Home,HOU,W,0.322
2023-09-17,KCR,Home,HOU,L,0.32
2023-09-18,KCR,Home,CLE,W,0.325
2023-09-19,KCR,Home,CLE,W,0.329
2023-09-20,KCR,Home,CLE,W,0.333
2023-09-22,KCR,@,HOU,W,0.338
2023-09-23,KCR,@,HOU,W,0.342
2023-09-24,KCR,@,HOU,W,0.346
2023-09-26,KCR,@,DET,L,0.344
2023-09-27,KCR,@,DET,L,0.342
2023-09-28,KCR,@,DET,L,0.34
2023-09-29,KCR,Home,NYY,W,0.344
2023-09-30,KCR,Home,NYY,L,0.342
2023-10-01,KCR,Home,NYY,W,0.346
