date,team_ID,home_or_away,opponent,result,win_percentage
2022-04-08,BAL,@,TBR,L,0.0
2022-04-09,BAL,@,TBR,L,0.0
2022-04-10,BAL,@,TBR,L,0.0
2022-04-11,BAL,Home,MIL,W,0.25
2022-04-12,BAL,Home,MIL,L,0.2
2022-04-13,BAL,Home,MIL,L,0.167
2022-04-15,BAL,Home,NYY,W-wo,0.286
2022-04-16,BAL,Home,NYY,L,0.25
2022-04-17,BAL,Home,NYY,W,0.333
2022-04-18,BAL,@,OAK,L,0.3
2022-04-19,BAL,@,OAK,L,0.273
2022-04-20,BAL,@,OAK,W,0.333
2022-04-21,BAL,@,OAK,L,0.308
2022-04-22,BAL,@,LAA,W,0.357
2022-04-23,BAL,@,LAA,W,0.4
2022-04-24,BAL,@,LAA,L,0.375
2022-04-26,BAL,@,NYY,L,0.353
2022-04-27,BAL,@,NYY,L,0.333
2022-04-28,BAL,@,NYY,L,0.316
2022-04-29,BAL,Home,BOS,L,0.3
2022-04-30,BAL,Home,BOS,W-wo,0.333
2022-05-01,BAL,Home,BOS,W,0.364
2022-05-02,BAL,Home,MIN,L,0.348
2022-05-03,BAL,Home,MIN,L,0.333
2022-05-04,BAL,Home,MIN,W,0.36
2022-05-05,BAL,Home,MIN,W,0.385
2022-05-08,BAL,Home,KCR,L,0.37
2022-05-08,BAL,Home,KCR,W,0.393
2022-05-09,BAL,Home,KCR,W,0.414
2022-05-10,BAL,@,STL,W,0.433
2022-05-11,BAL,@,STL,L,0.419
2022-05-12,BAL,@,STL,W,0.438
2022-05-13,BAL,@,DET,L,0.424
2022-05-14,BAL,@,DET,L,0.412
2022-05-15,BAL,@,DET,L,0.4
2022-05-16,BAL,Home,NYY,L,0.389
2022-05-17,BAL,Home,NYY,L,0.378
2022-05-18,BAL,Home,NYY,L,0.368
2022-05-19,BAL,Home,NYY,W-wo,0.385
2022-05-20,BAL,Home,TBR,W-wo,0.4
2022-05-21,BAL,Home,TBR,L,0.39
2022-05-22,BAL,Home,TBR,W-wo,0.405
2022-05-23,BAL,@,NYY,W,0.419
2022-05-24,BAL,@,NYY,L-wo,0.409
2022-05-25,BAL,@,NYY,L,0.4
2022-05-27,BAL,@,BOS,W,0.413
2022-05-28,BAL,@,BOS,L,0.404
2022-05-28,BAL,@,BOS,W,0.417
2022-05-29,BAL,@,BOS,L,0.408
2022-05-30,BAL,@,BOS,W,0.42
2022-05-31,BAL,Home,SEA,L,0.412
2022-06-01,BAL,Home,SEA,W,0.423
2022-06-02,BAL,Home,SEA,L,0.415
2022-06-03,BAL,Home,CLE,L,0.407
2022-06-04,BAL,Home,CLE,W,0.418
2022-06-05,BAL,Home,CLE,L,0.411
2022-06-07,BAL,Home,CHC,W,0.421
2022-06-09,BAL,@,KCR,L,0.414
2022-06-10,BAL,@,KCR,L,0.407
2022-06-11,BAL,@,KCR,W,0.417
2022-06-12,BAL,@,KCR,W,0.426
2022-06-13,BAL,@,TOR,L,0.419
2022-06-14,BAL,@,TOR,W,0.429
2022-06-15,BAL,@,TOR,L-wo,0.422
2022-06-16,BAL,@,TOR,W,0.431
2022-06-17,BAL,Home,TBR,W,0.439
2022-06-18,BAL,Home,TBR,L,0.433
2022-06-19,BAL,Home,TBR,W,0.441
2022-06-21,BAL,Home,WSN,L,0.435
2022-06-22,BAL,Home,WSN,W,0.443
2022-06-23,BAL,@,CHW,W,0.451
2022-06-24,BAL,@,CHW,W,0.458
2022-06-25,BAL,@,CHW,W,0.466
2022-06-26,BAL,@,CHW,L,0.459
2022-06-27,BAL,@,SEA,W,0.467
2022-06-28,BAL,@,SEA,L,0.461
2022-06-29,BAL,@,SEA,L,0.455
2022-07-01,BAL,@,MIN,L-wo,0.449
2022-07-02,BAL,@,MIN,L-wo,0.443
2022-07-03,BAL,@,MIN,W,0.45
2022-07-04,BAL,Home,TEX,W-wo,0.457
2022-07-05,BAL,Home,TEX,W-wo,0.463
2022-07-06,BAL,Home,TEX,W,0.47
2022-07-07,BAL,Home,LAA,W,0.476
2022-07-08,BAL,Home,LAA,W-wo,0.482
2022-07-09,BAL,Home,LAA,W,0.488
2022-07-10,BAL,Home,LAA,W,0.494
2022-07-12,BAL,@,CHC,W,0.5
2022-07-13,BAL,@,CHC,W,0.506
2022-07-15,BAL,@,TBR,L,0.5
2022-07-16,BAL,@,TBR,W,0.505
2022-07-17,BAL,@,TBR,L,0.5
2022-07-22,BAL,Home,NYY,L,0.495
2022-07-23,BAL,Home,NYY,W,0.5
2022-07-24,BAL,Home,NYY,L,0.495
2022-07-25,BAL,Home,TBR,W,0.5
2022-07-26,BAL,Home,TBR,W,0.505
2022-07-27,BAL,Home,TBR,L,0.5
2022-07-28,BAL,Home,TBR,W,0.505
2022-07-29,BAL,@,CIN,W,0.51
2022-07-30,BAL,@,CIN,L,0.505
2022-07-31,BAL,@,CIN,L,0.5
2022-08-01,BAL,@,TEX,W,0.505
2022-08-02,BAL,@,TEX,W,0.51
2022-08-03,BAL,@,TEX,W,0.514
2022-08-05,BAL,Home,PIT,W,0.519
2022-08-06,BAL,Home,PIT,W,0.523
2022-08-07,BAL,Home,PIT,L,0.519
2022-08-08,BAL,Home,TOR,W,0.523
2022-08-09,BAL,Home,TOR,W,0.527
2022-08-11,BAL,@,BOS,L,0.523
2022-08-12,BAL,@,TBR,W,0.527
2022-08-13,BAL,@,TBR,L,0.522
2022-08-14,BAL,@,TBR,L,0.518
2022-08-15,BAL,@,TOR,W,0.522
2022-08-16,BAL,@,TOR,W,0.526
2022-08-17,BAL,@,TOR,L,0.521
2022-08-18,BAL,Home,CHC,L,0.517
2022-08-19,BAL,Home,BOS,W,0.521
2022-08-20,BAL,Home,BOS,L,0.517
2022-08-21,BAL,Home,BOS,W,0.521
2022-08-23,BAL,Home,CHW,W,0.525
2022-08-24,BAL,Home,CHW,L,0.52
2022-08-25,BAL,Home,CHW,W-wo,0.524
2022-08-26,BAL,@,HOU,W,0.528
2022-08-27,BAL,@,HOU,W,0.532
2022-08-28,BAL,@,HOU,L,0.528
2022-08-30,BAL,@,CLE,L,0.523
2022-08-31,BAL,@,CLE,W,0.527
2022-09-01,BAL,@,CLE,W,0.531
2022-09-02,BAL,Home,OAK,W,0.534
2022-09-03,BAL,Home,OAK,W,0.538
2022-09-04,BAL,Home,OAK,L,0.534
2022-09-05,BAL,Home,TOR,L,0.53
2022-09-05,BAL,Home,TOR,L,0.526
2022-09-06,BAL,Home,TOR,W,0.529
2022-09-07,BAL,Home,TOR,L,0.526
2022-09-09,BAL,Home,BOS,W,0.529
2022-09-10,BAL,Home,BOS,L,0.525
2022-09-11,BAL,Home,BOS,L,0.521
2022-09-13,BAL,@,WSN,W,0.525
2022-09-14,BAL,@,WSN,W,0.528
2022-09-16,BAL,@,TOR,L,0.524
2022-09-17,BAL,@,TOR,L,0.521
2022-09-18,BAL,@,TOR,W,0.524
2022-09-19,BAL,Home,DET,L,0.521
2022-09-20,BAL,Home,DET,L,0.517
2022-09-21,BAL,Home,DET,W,0.52
2022-09-22,BAL,Home,HOU,W,0.523
2022-09-23,BAL,Home,HOU,W,0.527
2022-09-24,BAL,Home,HOU,L,0.523
2022-09-25,BAL,Home,HOU,L,0.52
2022-09-26,BAL,@,BOS,W,0.523
2022-09-27,BAL,@,BOS,L,0.519
2022-09-28,BAL,@,BOS,L,0.516
2022-09-29,BAL,@,BOS,L,0.513
2022-09-30,BAL,@,NYY,W,0.516
2022-10-01,BAL,@,NYY,L,0.513
2022-10-02,BAL,@,NYY,W,0.516
2022-10-03,BAL,Home,TOR,L,0.512
2022-10-05,BAL,Home,TOR,W,0.516
2022-10-05,BAL,Home,TOR,L,0.512
