date,team_ID,home_or_away,opponent,result,win_percentage
2023-09-02,BAL,@,ARI,W,0.622
2023-09-03,BAL,@,ARI,W,0.625
2023-09-04,BAL,@,LAA,W,0.628
2023-09-05,BAL,@,LAA,W,0.63
2023-09-06,BAL,@,LAA,W,0.633
2023-09-08,BAL,@,BOS,W,0.636
2023-09-09,BAL,@,BOS,W,0.638
2023-09-10,BAL,@,BOS,L,0.634
2023-09-11,BAL,Home,STL,W,0.636
2023-09-12,BAL,Home,STL,L,0.632
2023-09-13,BAL,Home,STL,L,0.628
2023-09-14,BAL,Home,TBR,L,0.623
2023-09-15,BAL,Home,TBR,L,0.619
2023-09-16,BAL,Home,TBR,W,0.622
2023-09-17,BAL,Home,TBR,W-wo,0.624
2023-09-18,BAL,@,HOU,W,0.627
2023-09-19,BAL,@,HOU,W,0.629
2023-09-20,BAL,@,HOU,L-wo,0.625
2023-09-21,BAL,@,CLE,L,0.621
2023-09-22,BAL,@,CLE,L-wo,0.617
2023-09-23,BAL,@,CLE,W,0.619
2023-09-24,BAL,@,CLE,W,0.622
2023-09-26,BAL,Home,WSN,W,0.624
2023-09-27,BAL,Home,WSN,W,0.627
2023-09-28,BAL,Home,BOS,W,0.629
2023-09-29,BAL,Home,BOS,L,0.625
2023-09-30,BAL,Home,BOS,W,0.627
2023-10-01,BAL,Home,BOS,L,0.623
