date,team_ID,home_or_away,opponent,result,win_percentage
2024-03-28,TBR,Home,TOR,L,0.0
2024-03-29,TBR,Home,TOR,W,0.5
2024-03-30,TBR,Home,TOR,W,0.667
2024-03-31,TBR,Home,TOR,L,0.5
2024-04-01,TBR,Home,TEX,L,0.4
2024-04-02,TBR,Home,TEX,W,0.5
2024-04-03,TBR,Home,TEX,L,0.429
2024-04-05,TBR,@,COL,L-wo,0.375
2024-04-06,TBR,@,COL,W,0.444
2024-04-07,TBR,@,COL,W,0.5
2024-04-08,TBR,@,LAA,L,0.455
2024-04-09,TBR,@,LAA,W,0.5
2024-04-10,TBR,@,LAA,W,0.538
2024-04-12,TBR,Home,SFG,W,0.571
2024-04-13,TBR,Home,SFG,L,0.533
2024-04-14,TBR,Home,SFG,W,0.562
2024-04-15,TBR,Home,LAA,L,0.529
2024-04-16,TBR,Home,LAA,W-wo,0.556
2024-04-17,TBR,Home,LAA,L,0.526
2024-04-18,TBR,Home,LAA,W,0.55
2024-04-19,TBR,@,NYY,L,0.524
2024-04-20,TBR,@,NYY,W,0.545
2024-04-21,TBR,@,NYY,L,0.522
2024-04-22,TBR,Home,DET,L,0.5
2024-04-23,TBR,Home,DET,L,0.48
2024-04-24,TBR,Home,DET,W,0.5
2024-04-26,TBR,@,CHW,L,0.481
2024-04-27,TBR,@,CHW,L-wo,0.464
2024-04-28,TBR,@,CHW,L,0.448
2024-04-29,TBR,@,MIL,W,0.467
2024-04-30,TBR,@,MIL,L,0.452
2024-05-01,TBR,@,MIL,L,0.438
2024-05-03,TBR,Home,NYM,W,0.455
2024-05-04,TBR,Home,NYM,W,0.471
2024-05-05,TBR,Home,NYM,W-wo,0.486
2024-05-06,TBR,Home,CHW,W,0.5
2024-05-07,TBR,Home,CHW,W,0.514
2024-05-08,TBR,Home,CHW,L,0.5
2024-05-10,TBR,Home,NYY,L,0.487
2024-05-11,TBR,Home,NYY,W,0.5
2024-05-12,TBR,Home,NYY,L,0.488
2024-05-13,TBR,@,BOS,W,0.5
2024-05-14,TBR,@,BOS,L-wo,0.488
2024-05-15,TBR,@,BOS,W,0.5
2024-05-16,TBR,@,BOS,W,0.511
2024-05-17,TBR,@,TOR,W,0.522
2024-05-18,TBR,@,TOR,W,0.532
2024-05-19,TBR,@,TOR,L,0.521
2024-05-20,TBR,Home,BOS,L,0.51
2024-05-21,TBR,Home,BOS,L,0.5
2024-05-22,TBR,Home,BOS,L,0.49
2024-05-24,TBR,Home,KCR,L,0.481
2024-05-25,TBR,Home,KCR,L,0.472
2024-05-26,TBR,Home,KCR,W,0.481
2024-05-28,TBR,Home,OAK,L,0.473
2024-05-29,TBR,Home,OAK,W-wo,0.482
2024-05-30,TBR,Home,OAK,W-wo,0.491
2024-05-31,TBR,@,BAL,L,0.483
2024-06-01,TBR,@,BAL,L,0.475
2024-06-02,TBR,@,BAL,W,0.483
2024-06-04,TBR,@,MIA,W,0.492
2024-06-05,TBR,@,MIA,W,0.5
2024-06-07,TBR,Home,BAL,L,0.492
2024-06-08,TBR,Home,BAL,L,0.484
2024-06-09,TBR,Home,BAL,L,0.477
2024-06-10,TBR,Home,BAL,L,0.47
2024-06-11,TBR,Home,CHC,W-wo,0.478
