date,team_ID,home_or_away,opponent,result,win_percentage
2022-04-08,TEX,@,TOR,L,0.0
2022-04-09,TEX,@,TOR,L,0.0
2022-04-10,TEX,@,TOR,W,0.333
2022-04-11,TEX,Home,COL,L,0.25
2022-04-12,TEX,Home,COL,L,0.2
2022-04-14,TEX,Home,LAA,W,0.333
2022-04-15,TEX,Home,LAA,L,0.286
2022-04-16,TEX,Home,LAA,L,0.25
2022-04-17,TEX,Home,LAA,L,0.222
2022-04-19,TEX,@,SEA,L,0.2
2022-04-20,TEX,@,SEA,L,0.182
2022-04-21,TEX,@,SEA,W,0.25
2022-04-22,TEX,@,OAK,W,0.308
2022-04-23,TEX,@,OAK,W,0.357
2022-04-24,TEX,@,OAK,L,0.333
2022-04-25,TEX,Home,HOU,W,0.375
2022-04-26,TEX,Home,HOU,L,0.353
2022-04-27,TEX,Home,HOU,L,0.333
2022-04-28,TEX,Home,HOU,L,0.316
2022-04-29,TEX,Home,ATL,L,0.3
2022-04-30,TEX,Home,ATL,W,0.333
2022-05-01,TEX,Home,ATL,W,0.364
2022-05-03,TEX,@,PHI,W,0.391
2022-05-04,TEX,@,PHI,W,0.417
2022-05-08,TEX,@,NYY,L-wo,0.4
2022-05-08,TEX,@,NYY,W,0.423
2022-05-09,TEX,@,NYY,L,0.407
2022-05-10,TEX,Home,KCR,W,0.429
2022-05-11,TEX,Home,KCR,L,0.414
2022-05-12,TEX,Home,KCR,W,0.433
2022-05-13,TEX,Home,BOS,L,0.419
2022-05-14,TEX,Home,BOS,L,0.406
2022-05-15,TEX,Home,BOS,W,0.424
2022-05-16,TEX,Home,LAA,W,0.441
2022-05-17,TEX,Home,LAA,W,0.457
2022-05-18,TEX,Home,LAA,W-wo,0.472
2022-05-19,TEX,@,HOU,L,0.459
2022-05-20,TEX,@,HOU,W,0.474
2022-05-21,TEX,@,HOU,L,0.462
2022-05-22,TEX,@,HOU,L,0.45
2022-05-24,TEX,@,LAA,L,0.439
2022-05-25,TEX,@,LAA,W,0.452
2022-05-26,TEX,@,OAK,W,0.465
2022-05-27,TEX,@,OAK,W,0.477
2022-05-28,TEX,@,OAK,W,0.489
2022-05-29,TEX,@,OAK,L-wo,0.478
2022-05-30,TEX,Home,TBR,W,0.489
2022-05-31,TEX,Home,TBR,W,0.5
2022-06-01,TEX,Home,TBR,L,0.49
2022-06-02,TEX,Home,TBR,L,0.48
2022-06-03,TEX,Home,SEA,L,0.471
2022-06-04,TEX,Home,SEA,W,0.481
2022-06-05,TEX,Home,SEA,L,0.472
2022-06-07,TEX,@,CLE,L,0.463
2022-06-07,TEX,@,CLE,W,0.473
2022-06-08,TEX,@,CLE,L,0.464
2022-06-10,TEX,@,CHW,L,0.456
2022-06-11,TEX,@,CHW,W,0.466
2022-06-12,TEX,@,CHW,W,0.475
2022-06-13,TEX,Home,HOU,W,0.483
2022-06-14,TEX,Home,HOU,L,0.475
2022-06-15,TEX,Home,HOU,L,0.468
2022-06-16,TEX,@,DET,W,0.476
2022-06-17,TEX,@,DET,W,0.484
2022-06-18,TEX,@,DET,L,0.477
2022-06-19,TEX,@,DET,L,0.47
2022-06-21,TEX,Home,PHI,W,0.478
2022-06-22,TEX,Home,PHI,W,0.485
2022-06-24,TEX,Home,WSN,L,0.478
2022-06-25,TEX,Home,WSN,W-wo,0.486
2022-06-26,TEX,Home,WSN,L,0.479
2022-06-27,TEX,@,KCR,W,0.486
2022-06-28,TEX,@,KCR,W,0.493
2022-06-29,TEX,@,KCR,L,0.486
2022-07-01,TEX,@,NYM,L,0.48
2022-07-02,TEX,@,NYM,W,0.487
2022-07-03,TEX,@,NYM,L,0.481
2022-07-04,TEX,@,BAL,L-wo,0.474
2022-07-05,TEX,@,BAL,L-wo,0.468
2022-07-06,TEX,@,BAL,L,0.462
2022-07-08,TEX,Home,MIN,W,0.469
2022-07-09,TEX,Home,MIN,W,0.476
2022-07-10,TEX,Home,MIN,L,0.47
2022-07-11,TEX,Home,OAK,W,0.476
2022-07-12,TEX,Home,OAK,L,0.471
2022-07-13,TEX,Home,OAK,W,0.477
2022-07-14,TEX,Home,SEA,L,0.471
2022-07-15,TEX,Home,SEA,L,0.466
2022-07-16,TEX,Home,SEA,L,0.461
2022-07-17,TEX,Home,SEA,L,0.456
2022-07-21,TEX,@,MIA,W,0.462
2022-07-22,TEX,@,OAK,L,0.457
2022-07-23,TEX,@,OAK,L,0.452
2022-07-24,TEX,@,OAK,W,0.457
2022-07-25,TEX,@,SEA,L,0.453
2022-07-26,TEX,@,SEA,L-wo,0.448
2022-07-27,TEX,@,SEA,L,0.443
2022-07-28,TEX,@,LAA,W,0.449
2022-07-29,TEX,@,LAA,W,0.455
2022-07-30,TEX,@,LAA,L,0.45
2022-07-31,TEX,@,LAA,W,0.455
2022-08-01,TEX,Home,BAL,L,0.451
2022-08-02,TEX,Home,BAL,L,0.447
2022-08-03,TEX,Home,BAL,L,0.442
2022-08-04,TEX,Home,CHW,W,0.448
2022-08-05,TEX,Home,CHW,L,0.443
2022-08-06,TEX,Home,CHW,W,0.449
2022-08-07,TEX,Home,CHW,L,0.444
2022-08-09,TEX,@,HOU,L,0.44
2022-08-10,TEX,@,HOU,W,0.445
2022-08-11,TEX,@,HOU,L,0.441
2022-08-12,TEX,Home,SEA,L,0.438
2022-08-13,TEX,Home,SEA,W,0.442
2022-08-14,TEX,Home,SEA,W,0.447
2022-08-15,TEX,Home,OAK,W,0.452
2022-08-16,TEX,Home,OAK,L,0.448
2022-08-17,TEX,Home,OAK,L,0.444
2022-08-18,TEX,Home,OAK,W,0.449
2022-08-19,TEX,@,MIN,L,0.445
2022-08-20,TEX,@,MIN,W,0.45
2022-08-21,TEX,@,MIN,W,0.455
2022-08-22,TEX,@,MIN,W,0.459
2022-08-23,TEX,@,COL,L,0.455
2022-08-24,TEX,@,COL,W,0.46
2022-08-26,TEX,Home,DET,W,0.464
2022-08-27,TEX,Home,DET,L,0.46
2022-08-28,TEX,Home,DET,L,0.457
2022-08-30,TEX,Home,HOU,L,0.453
2022-08-31,TEX,Home,HOU,L,0.45
2022-09-01,TEX,@,BOS,L-wo,0.446
2022-09-02,TEX,@,BOS,L,0.443
2022-09-03,TEX,@,BOS,L,0.439
2022-09-04,TEX,@,BOS,L,0.436
2022-09-05,TEX,@,HOU,L,0.433
2022-09-06,TEX,@,HOU,W,0.437
2022-09-07,TEX,@,HOU,L-wo,0.434
2022-09-09,TEX,Home,TOR,L,0.431
2022-09-10,TEX,Home,TOR,L,0.428
2022-09-11,TEX,Home,TOR,W,0.432
2022-09-12,TEX,@,MIA,W,0.436
2022-09-12,TEX,@,MIA,L,0.433
2022-09-13,TEX,Home,OAK,W-wo,0.437
2022-09-14,TEX,Home,OAK,L,0.434
2022-09-16,TEX,@,TBR,W,0.438
2022-09-17,TEX,@,TBR,L,0.434
2022-09-18,TEX,@,TBR,L,0.432
2022-09-20,TEX,Home,LAA,L,0.429
2022-09-21,TEX,Home,LAA,W,0.432
2022-09-22,TEX,Home,LAA,W,0.436
2022-09-23,TEX,Home,CLE,L,0.433
2022-09-24,TEX,Home,CLE,L,0.43
2022-09-25,TEX,Home,CLE,L,0.428
2022-09-27,TEX,@,SEA,W,0.431
2022-09-28,TEX,@,SEA,L,0.429
2022-09-29,TEX,@,SEA,L-wo,0.426
2022-09-30,TEX,@,LAA,L,0.423
2022-10-01,TEX,@,LAA,L,0.42
2022-10-02,TEX,@,LAA,L,0.418
2022-10-03,TEX,Home,NYY,L,0.415
2022-10-04,TEX,Home,NYY,L,0.412
2022-10-04,TEX,Home,NYY,W,0.416
2022-10-05,TEX,Home,NYY,W,0.42
