date,team_ID,home_or_away,opponent,result,win_percentage
2023-03-30,COL,@,SDP,W,1.0
2023-03-31,COL,@,SDP,W,1.0
2023-04-01,COL,@,SDP,L,0.667
2023-04-02,COL,@,SDP,L,0.5
2023-04-03,COL,@,LAD,L,0.4
2023-04-04,COL,@,LAD,L,0.333
2023-04-06,COL,Home,WSN,W,0.429
2023-04-07,COL,Home,WSN,L,0.375
2023-04-08,COL,Home,WSN,L,0.333
2023-04-09,COL,Home,WSN,W,0.4
2023-04-10,COL,Home,STL,W,0.455
2023-04-11,COL,Home,STL,L,0.417
2023-04-12,COL,Home,STL,L,0.385
2023-04-14,COL,@,SEA,L,0.357
2023-04-15,COL,@,SEA,L,0.333
2023-04-16,COL,@,SEA,L,0.312
2023-04-17,COL,Home,PIT,L,0.294
2023-04-18,COL,Home,PIT,L,0.278
2023-04-19,COL,Home,PIT,L,0.263
2023-04-20,COL,@,PHI,W,0.3
2023-04-21,COL,@,PHI,L,0.286
2023-04-22,COL,@,PHI,L,0.273
2023-04-23,COL,@,PHI,L,0.261
2023-04-24,COL,@,CLE,W,0.292
2023-04-25,COL,@,CLE,W,0.32
2023-04-26,COL,@,CLE,L,0.308
2023-04-28,COL,Home,ARI,L,0.296
2023-04-29,COL,Home,ARI,L,0.286
2023-04-30,COL,Home,ARI,W,0.31
2023-05-02,COL,Home,MIL,W,0.333
2023-05-03,COL,Home,MIL,W,0.355
2023-05-04,COL,Home,MIL,W,0.375
2023-05-05,COL,@,NYM,L,0.364
2023-05-06,COL,@,NYM,W,0.382
2023-05-07,COL,@,NYM,W,0.4
2023-05-08,COL,@,PIT,L,0.389
2023-05-09,COL,@,PIT,W,0.405
2023-05-10,COL,@,PIT,W,0.421
2023-05-12,COL,Home,PHI,L,0.41
2023-05-13,COL,Home,PHI,L,0.4
2023-05-14,COL,Home,PHI,W,0.415
2023-05-15,COL,Home,CIN,W,0.429
2023-05-16,COL,Home,CIN,L,0.419
2023-05-17,COL,Home,CIN,W,0.432
2023-05-19,COL,@,TEX,L,0.422
2023-05-20,COL,@,TEX,L,0.413
2023-05-21,COL,@,TEX,L,0.404
2023-05-22,COL,Home,MIA,W,0.417
2023-05-23,COL,Home,MIA,W,0.429
2023-05-24,COL,Home,MIA,L,0.42
2023-05-25,COL,Home,MIA,W-wo,0.431
2023-05-26,COL,Home,NYM,L,0.423
2023-05-27,COL,Home,NYM,W,0.434
2023-05-28,COL,Home,NYM,W,0.444
2023-05-29,COL,@,ARI,L,0.436
2023-05-30,COL,@,ARI,L,0.429
2023-05-31,COL,@,ARI,L,0.421
2023-06-01,COL,@,ARI,L-wo,0.414
2023-06-02,COL,@,KCR,W,0.424
2023-06-03,COL,@,KCR,W,0.433
2023-06-04,COL,@,KCR,L,0.426
2023-06-06,COL,Home,SFG,L,0.419
2023-06-07,COL,Home,SFG,L,0.413
2023-06-08,COL,Home,SFG,L,0.406
2023-06-09,COL,Home,SDP,L,0.4
2023-06-10,COL,Home,SDP,L,0.394
2023-06-11,COL,Home,SDP,W-wo,0.403
2023-06-12,COL,@,BOS,W,0.412
2023-06-13,COL,@,BOS,W,0.42
2023-06-14,COL,@,BOS,L,0.414
2023-06-15,COL,@,ATL,L,0.408
2023-06-16,COL,@,ATL,L,0.403
2023-06-17,COL,@,ATL,L,0.397
2023-06-18,COL,@,ATL,L,0.392
2023-06-19,COL,@,CIN,L,0.387
2023-06-20,COL,@,CIN,L,0.382
2023-06-21,COL,@,CIN,L,0.377
2023-06-23,COL,Home,LAA,W,0.385
2023-06-24,COL,Home,LAA,L,0.38
2023-06-25,COL,Home,LAA,W,0.388
2023-06-27,COL,Home,LAD,L,0.383
2023-06-28,COL,Home,LAD,W,0.39
2023-06-29,COL,Home,LAD,L,0.386
2023-06-30,COL,Home,DET,W,0.393
2023-07-01,COL,Home,DET,L,0.388
2023-07-02,COL,Home,DET,L,0.384
2023-07-04,COL,@,HOU,L,0.379
2023-07-05,COL,@,HOU,L,0.375
2023-07-07,COL,@,SFG,W,0.382
2023-07-08,COL,@,SFG,L,0.378
2023-07-09,COL,@,SFG,L,0.374
2023-07-14,COL,Home,NYY,W,0.38
2023-07-15,COL,Home,NYY,L,0.376
2023-07-16,COL,Home,NYY,W-wo,0.383
2023-07-18,COL,Home,HOU,W,0.389
2023-07-19,COL,Home,HOU,L,0.385
2023-07-21,COL,@,MIA,W,0.392
2023-07-22,COL,@,MIA,W,0.398
2023-07-23,COL,@,MIA,L-wo,0.394
2023-07-24,COL,@,WSN,W,0.4
2023-07-25,COL,@,WSN,L,0.396
2023-07-26,COL,@,WSN,L-wo,0.392
2023-07-28,COL,Home,OAK,L,0.388
2023-07-29,COL,Home,OAK,L,0.385
2023-07-30,COL,Home,OAK,W,0.39
2023-07-31,COL,Home,SDP,W-wo,0.396
2023-08-01,COL,Home,SDP,L,0.393
2023-08-02,COL,Home,SDP,L,0.389
2023-08-04,COL,@,STL,W,0.394
2023-08-05,COL,@,STL,L,0.391
2023-08-06,COL,@,STL,W,0.396
2023-08-07,COL,@,MIL,L,0.393
2023-08-08,COL,@,MIL,W,0.398
2023-08-09,COL,@,MIL,L-wo,0.395
2023-08-10,COL,@,LAD,L,0.391
2023-08-11,COL,@,LAD,L,0.388
2023-08-12,COL,@,LAD,L,0.385
2023-08-13,COL,@,LAD,L,0.381
2023-08-14,COL,Home,ARI,W,0.387
2023-08-15,COL,Home,ARI,L,0.383
2023-08-16,COL,Home,ARI,L,0.38
2023-08-18,COL,Home,CHW,W,0.385
2023-08-19,COL,Home,CHW,W,0.39
2023-08-20,COL,Home,CHW,L,0.387
2023-08-22,COL,@,TBR,L,0.384
2023-08-23,COL,@,TBR,L-wo,0.381
2023-08-24,COL,@,TBR,L,0.378
2023-08-25,COL,@,BAL,L,0.375
2023-08-26,COL,@,BAL,L,0.372
2023-08-27,COL,@,BAL,W,0.377
2023-08-28,COL,Home,ATL,L,0.374
2023-08-29,COL,Home,ATL,L,0.371
2023-08-30,COL,Home,ATL,L,0.368
2023-09-01,COL,Home,TOR,L,0.366
2023-09-02,COL,Home,TOR,W,0.37
2023-09-03,COL,Home,TOR,L,0.368
2023-09-04,COL,@,ARI,L,0.365
2023-09-05,COL,@,ARI,W,0.37
