date,team_ID,home_or_away,opponent,result,win_percentage
2024-03-28,STL,@,LAD,L,0.0
2024-03-29,STL,@,LAD,L,0.0
2024-03-30,STL,@,LAD,W,0.333
2024-03-31,STL,@,LAD,L,0.25
2024-04-01,STL,@,SDP,W,0.4
2024-04-02,STL,@,SDP,W,0.5
2024-04-03,STL,@,SDP,L,0.429
2024-04-04,STL,Home,MIA,W,0.5
2024-04-06,STL,Home,MIA,W,0.556
2024-04-07,STL,Home,MIA,L,0.5
2024-04-08,STL,Home,PHI,L,0.455
2024-04-09,STL,Home,PHI,W,0.5
2024-04-10,STL,Home,PHI,L,0.462
2024-04-12,STL,@,ARI,W,0.5
2024-04-13,STL,@,ARI,L,0.467
2024-04-14,STL,@,ARI,L,0.438
2024-04-15,STL,@,OAK,W,0.471
2024-04-16,STL,@,OAK,W,0.5
2024-04-17,STL,@,OAK,L,0.474
2024-04-19,STL,Home,MIL,L,0.45
2024-04-20,STL,Home,MIL,L,0.429
2024-04-21,STL,Home,MIL,L,0.409
2024-04-22,STL,Home,ARI,W-wo,0.435
2024-04-23,STL,Home,ARI,L,0.417
2024-04-24,STL,Home,ARI,W,0.44
2024-04-26,STL,@,NYM,W,0.462
2024-04-27,STL,@,NYM,W,0.481
2024-04-28,STL,@,NYM,L-wo,0.464
2024-04-30,STL,@,DET,W,0.483
2024-04-30,STL,@,DET,L,0.467
2024-05-01,STL,@,DET,L,0.452
2024-05-03,STL,Home,CHW,W,0.469
2024-05-04,STL,Home,CHW,L,0.455
2024-05-05,STL,Home,CHW,L,0.441
2024-05-06,STL,Home,NYM,L,0.429
2024-05-07,STL,Home,NYM,L,0.417
2024-05-09,STL,@,MIL,L,0.405
2024-05-10,STL,@,MIL,L,0.395
2024-05-11,STL,@,MIL,L,0.385
2024-05-12,STL,@,MIL,W,0.4
2024-05-13,STL,@,LAA,W,0.415
2024-05-14,STL,@,LAA,W,0.429
2024-05-15,STL,@,LAA,L,0.419
2024-05-17,STL,Home,BOS,W,0.432
2024-05-18,STL,Home,BOS,W,0.444
2024-05-19,STL,Home,BOS,L,0.435
