date,team_ID,home_or_away,opponent,result,win_percentage
2023-08-31,SDP,Home,SFG,L,0.459
2023-09-01,SDP,Home,SFG,W,0.463
2023-09-02,SDP,Home,SFG,W,0.467
2023-09-03,SDP,Home,SFG,W,0.471
2023-09-04,SDP,Home,PHI,L,0.468
2023-09-05,SDP,Home,PHI,W,0.471
2023-09-06,SDP,Home,PHI,L,0.468
2023-09-08,SDP,@,HOU,W,0.472
2023-09-09,SDP,@,HOU,L,0.469
2023-09-10,SDP,@,HOU,L,0.465
2023-09-11,SDP,@,LAD,W,0.469
2023-09-12,SDP,@,LAD,L,0.466
2023-09-13,SDP,@,LAD,W,0.469
2023-09-15,SDP,@,OAK,W,0.473
2023-09-16,SDP,@,OAK,W,0.477
2023-09-17,SDP,@,OAK,W,0.48
2023-09-18,SDP,Home,COL,W,0.483
2023-09-19,SDP,Home,COL,W-wo,0.487
2023-09-20,SDP,Home,COL,W,0.49
2023-09-22,SDP,Home,STL,W,0.494
2023-09-23,SDP,Home,STL,L,0.49
2023-09-24,SDP,Home,STL,W,0.494
2023-09-25,SDP,@,SFG,L,0.49
2023-09-26,SDP,@,SFG,W,0.494
2023-09-27,SDP,@,SFG,W,0.497
2023-09-29,SDP,@,CHW,W,0.5
2023-09-30,SDP,@,CHW,W,0.503
2023-10-01,SDP,@,CHW,W,0.506
