date,team_ID,home_or_away,opponent,result,win_percentage
2024-08-31,MIN,Home,TOR,L,0.541
2024-09-01,MIN,Home,TOR,W,0.544
2024-09-02,MIN,@,TBR,W,0.547
2024-09-03,MIN,@,TBR,L,0.543
2024-09-04,MIN,@,TBR,L,0.54
2024-09-05,MIN,@,TBR,W,0.543
2024-09-06,MIN,@,KCR,L,0.539
2024-09-07,MIN,@,KCR,L,0.535
2024-09-08,MIN,@,KCR,L,0.531
2024-09-09,MIN,Home,LAA,L,0.528
2024-09-10,MIN,Home,LAA,W,0.531
2024-09-11,MIN,Home,LAA,W,0.534
2024-09-13,MIN,Home,CIN,L,0.531
2024-09-14,MIN,Home,CIN,L,0.527
2024-09-15,MIN,Home,CIN,W,0.53
2024-09-16,MIN,@,CLE,L,0.527
2024-09-17,MIN,@,CLE,W,0.53
2024-09-18,MIN,@,CLE,L-wo,0.526
2024-09-19,MIN,@,CLE,L-wo,0.523
2024-09-20,MIN,@,BOS,W,0.526
2024-09-22,MIN,@,BOS,L,0.523
2024-09-22,MIN,@,BOS,L,0.519
2024-09-24,MIN,Home,MIA,L,0.516
2024-09-25,MIN,Home,MIA,W,0.519
2024-09-26,MIN,Home,MIA,L,0.516
2024-09-27,MIN,Home,BAL,L,0.512
2024-09-28,MIN,Home,BAL,L,0.509
2024-09-29,MIN,Home,BAL,L,0.506
