date,team_ID,home_or_away,opponent,result,win_percentage
2022-04-08,BOS,@,NYY,L-wo,0.0
2022-04-09,BOS,@,NYY,L,0.0
2022-04-10,BOS,@,NYY,W,0.333
2022-04-11,BOS,@,DET,L,0.25
2022-04-12,BOS,@,DET,W,0.4
2022-04-13,BOS,@,DET,W,0.5
2022-04-15,BOS,Home,MIN,L,0.429
2022-04-16,BOS,Home,MIN,W,0.5
2022-04-17,BOS,Home,MIN,W,0.556
2022-04-18,BOS,Home,MIN,L,0.5
2022-04-19,BOS,Home,TOR,W,0.545
2022-04-20,BOS,Home,TOR,L,0.5
2022-04-21,BOS,Home,TOR,L,0.462
2022-04-22,BOS,@,TBR,W,0.5
2022-04-23,BOS,@,TBR,L-wo,0.467
2022-04-24,BOS,@,TBR,L,0.438
2022-04-25,BOS,@,TOR,L,0.412
2022-04-26,BOS,@,TOR,L-wo,0.389
2022-04-27,BOS,@,TOR,W,0.421
2022-04-28,BOS,@,TOR,L,0.4
2022-04-29,BOS,@,BAL,W,0.429
2022-04-30,BOS,@,BAL,L-wo,0.409
2022-05-01,BOS,@,BAL,L,0.391
2022-05-03,BOS,Home,LAA,W,0.417
2022-05-04,BOS,Home,LAA,L,0.4
2022-05-05,BOS,Home,LAA,L,0.385
2022-05-06,BOS,Home,CHW,L,0.37
2022-05-07,BOS,Home,CHW,L,0.357
2022-05-08,BOS,Home,CHW,L,0.345
2022-05-10,BOS,@,ATL,W,0.367
2022-05-11,BOS,@,ATL,L-wo,0.355
2022-05-13,BOS,@,TEX,W,0.375
2022-05-14,BOS,@,TEX,W,0.394
2022-05-15,BOS,@,TEX,L,0.382
2022-05-16,BOS,Home,HOU,W,0.4
2022-05-17,BOS,Home,HOU,L,0.389
2022-05-18,BOS,Home,HOU,W,0.405
2022-05-19,BOS,Home,SEA,W,0.421
2022-05-20,BOS,Home,SEA,W,0.436
2022-05-21,BOS,Home,SEA,W,0.45
2022-05-22,BOS,Home,SEA,W-wo,0.463
2022-05-24,BOS,@,CHW,W,0.476
2022-05-25,BOS,@,CHW,L,0.465
2022-05-26,BOS,@,CHW,W,0.477
2022-05-27,BOS,Home,BAL,L,0.467
2022-05-28,BOS,Home,BAL,W,0.478
2022-05-28,BOS,Home,BAL,L,0.468
2022-05-29,BOS,Home,BAL,W,0.479
2022-05-30,BOS,Home,BAL,L,0.469
2022-05-31,BOS,Home,CIN,L,0.46
2022-06-01,BOS,Home,CIN,W,0.471
2022-06-03,BOS,@,OAK,W,0.481
2022-06-04,BOS,@,OAK,W,0.491
2022-06-05,BOS,@,OAK,W,0.5
2022-06-06,BOS,@,LAA,W,0.509
2022-06-07,BOS,@,LAA,W,0.518
2022-06-08,BOS,@,LAA,W,0.526
2022-06-09,BOS,@,LAA,L,0.517
2022-06-10,BOS,@,SEA,W,0.525
2022-06-11,BOS,@,SEA,L-wo,0.517
2022-06-12,BOS,@,SEA,W,0.525
2022-06-14,BOS,Home,OAK,W,0.532
2022-06-15,BOS,Home,OAK,W,0.54
2022-06-16,BOS,Home,OAK,L,0.531
2022-06-17,BOS,Home,STL,W,0.538
2022-06-18,BOS,Home,STL,L,0.53
2022-06-19,BOS,Home,STL,W,0.537
2022-06-20,BOS,Home,DET,W,0.544
2022-06-21,BOS,Home,DET,W,0.551
2022-06-22,BOS,Home,DET,W,0.557
2022-06-24,BOS,@,CLE,W,0.563
2022-06-25,BOS,@,CLE,W,0.569
2022-06-26,BOS,@,CLE,W,0.575
2022-06-27,BOS,@,TOR,L,0.568
2022-06-28,BOS,@,TOR,L-wo,0.56
2022-06-29,BOS,@,TOR,W,0.566
2022-07-01,BOS,@,CHC,L,0.558
2022-07-02,BOS,@,CHC,L,0.551
2022-07-03,BOS,@,CHC,W,0.557
2022-07-04,BOS,Home,TBR,W,0.562
2022-07-05,BOS,Home,TBR,L,0.556
2022-07-06,BOS,Home,TBR,L,0.549
2022-07-07,BOS,Home,NYY,L,0.542
2022-07-08,BOS,Home,NYY,L,0.536
2022-07-09,BOS,Home,NYY,W-wo,0.541
2022-07-10,BOS,Home,NYY,W,0.547
2022-07-11,BOS,@,TBR,L,0.54
2022-07-12,BOS,@,TBR,L,0.534
2022-07-13,BOS,@,TBR,L,0.528
2022-07-14,BOS,@,TBR,L,0.522
2022-07-15,BOS,@,NYY,W,0.527
2022-07-16,BOS,@,NYY,L,0.522
2022-07-17,BOS,@,NYY,L,0.516
2022-07-22,BOS,Home,TOR,L,0.511
2022-07-23,BOS,Home,TOR,L,0.505
2022-07-24,BOS,Home,TOR,L,0.5
2022-07-25,BOS,Home,CLE,W,0.505
2022-07-26,BOS,Home,CLE,L,0.5
2022-07-27,BOS,Home,CLE,L,0.495
2022-07-28,BOS,Home,CLE,W,0.5
2022-07-29,BOS,Home,MIL,L,0.495
2022-07-30,BOS,Home,MIL,L,0.49
2022-07-31,BOS,Home,MIL,W,0.495
2022-08-01,BOS,@,HOU,W,0.5
2022-08-02,BOS,@,HOU,W,0.505
2022-08-03,BOS,@,HOU,L,0.5
2022-08-04,BOS,@,KCR,L,0.495
2022-08-05,BOS,@,KCR,W,0.5
2022-08-06,BOS,@,KCR,L-wo,0.495
2022-08-07,BOS,@,KCR,L,0.491
2022-08-09,BOS,Home,ATL,L,0.486
2022-08-10,BOS,Home,ATL,L,0.482
2022-08-11,BOS,Home,BAL,W,0.487
2022-08-12,BOS,Home,NYY,W-wo,0.491
2022-08-13,BOS,Home,NYY,L,0.487
2022-08-14,BOS,Home,NYY,W,0.491
2022-08-16,BOS,@,PIT,W,0.496
2022-08-17,BOS,@,PIT,W,0.5
2022-08-18,BOS,@,PIT,L,0.496
2022-08-19,BOS,@,BAL,L,0.492
2022-08-20,BOS,@,BAL,W,0.496
2022-08-21,BOS,@,BAL,L,0.492
2022-08-23,BOS,Home,TOR,L,0.488
2022-08-24,BOS,Home,TOR,L,0.484
2022-08-25,BOS,Home,TOR,L,0.48
2022-08-26,BOS,Home,TBR,W,0.484
2022-08-27,BOS,Home,TBR,W,0.488
2022-08-28,BOS,Home,TBR,L,0.484
2022-08-29,BOS,@,MIN,L,0.481
2022-08-30,BOS,@,MIN,L,0.477
2022-08-31,BOS,@,MIN,W,0.481
2022-09-01,BOS,Home,TEX,W-wo,0.485
2022-09-02,BOS,Home,TEX,W,0.489
2022-09-03,BOS,Home,TEX,W,0.493
2022-09-04,BOS,Home,TEX,W,0.496
2022-09-05,BOS,@,TBR,L,0.493
2022-09-06,BOS,@,TBR,L,0.489
2022-09-07,BOS,@,TBR,L,0.486
2022-09-09,BOS,@,BAL,L,0.482
2022-09-10,BOS,@,BAL,W,0.486
2022-09-11,BOS,@,BAL,W,0.489
2022-09-13,BOS,Home,NYY,L,0.486
2022-09-14,BOS,Home,NYY,L,0.483
2022-09-16,BOS,Home,KCR,W,0.486
2022-09-17,BOS,Home,KCR,L,0.483
2022-09-18,BOS,Home,KCR,W,0.486
2022-09-20,BOS,@,CIN,W,0.49
2022-09-21,BOS,@,CIN,L,0.486
2022-09-22,BOS,@,NYY,L-wo,0.483
2022-09-23,BOS,@,NYY,L,0.48
2022-09-24,BOS,@,NYY,L,0.477
2022-09-25,BOS,@,NYY,L,0.474
2022-09-26,BOS,Home,BAL,L,0.471
2022-09-27,BOS,Home,BAL,W,0.474
2022-09-28,BOS,Home,BAL,W,0.477
2022-09-29,BOS,Home,BAL,W,0.481
2022-09-30,BOS,@,TOR,L,0.478
2022-10-01,BOS,@,TOR,L,0.475
2022-10-02,BOS,@,TOR,L,0.472
2022-10-03,BOS,Home,TBR,W,0.475
2022-10-04,BOS,Home,TBR,W,0.478
2022-10-05,BOS,Home,TBR,W,0.481
