date,team_ID,home_or_away,opponent,result,win_percentage
2023-03-30,MIN,@,KCR,W,1.0
2023-04-01,MIN,@,KCR,W,1.0
2023-04-02,MIN,@,KCR,W,1.0
2023-04-03,MIN,@,MIA,W,1.0
2023-04-04,MIN,@,MIA,L,0.8
2023-04-05,MIN,@,MIA,L,0.667
2023-04-07,MIN,Home,HOU,W-wo,0.714
2023-04-08,MIN,Home,HOU,W,0.75
2023-04-09,MIN,Home,HOU,L,0.667
2023-04-10,MIN,Home,CHW,L,0.6
2023-04-11,MIN,Home,CHW,W-wo,0.636
2023-04-12,MIN,Home,CHW,W,0.667
2023-04-13,MIN,@,NYY,W,0.692
2023-04-14,MIN,@,NYY,W,0.714
2023-04-15,MIN,@,NYY,L,0.667
2023-04-16,MIN,@,NYY,L,0.625
2023-04-18,MIN,@,BOS,L-wo,0.588
2023-04-19,MIN,@,BOS,W,0.611
2023-04-20,MIN,@,BOS,L,0.579
2023-04-21,MIN,Home,WSN,L,0.55
2023-04-22,MIN,Home,WSN,L,0.524
2023-04-23,MIN,Home,WSN,W,0.545
2023-04-24,MIN,Home,NYY,W,0.565
2023-04-25,MIN,Home,NYY,W,0.583
2023-04-26,MIN,Home,NYY,L,0.56
2023-04-27,MIN,Home,KCR,W,0.577
2023-04-28,MIN,Home,KCR,W,0.593
2023-04-29,MIN,Home,KCR,L,0.571
2023-04-30,MIN,Home,KCR,W,0.586
2023-05-02,MIN,@,CHW,L-wo,0.567
2023-05-03,MIN,@,CHW,L,0.548
2023-05-04,MIN,@,CHW,W,0.562
2023-05-05,MIN,@,CLE,W,0.576
2023-05-06,MIN,@,CLE,L,0.559
2023-05-07,MIN,@,CLE,L,0.543
2023-05-09,MIN,Home,SDP,L,0.528
2023-05-10,MIN,Home,SDP,W-wo,0.541
2023-05-11,MIN,Home,SDP,W,0.553
2023-05-12,MIN,Home,CHC,L,0.538
2023-05-13,MIN,Home,CHC,W,0.55
2023-05-14,MIN,Home,CHC,W,0.561
2023-05-15,MIN,@,LAD,L-wo,0.548
2023-05-16,MIN,@,LAD,W,0.558
2023-05-17,MIN,@,LAD,L,0.545
2023-05-19,MIN,@,LAA,L,0.533
2023-05-20,MIN,@,LAA,W,0.543
2023-05-21,MIN,@,LAA,L,0.532
2023-05-22,MIN,Home,SFG,L,0.521
2023-05-23,MIN,Home,SFG,L,0.51
2023-05-24,MIN,Home,SFG,W,0.52
2023-05-26,MIN,Home,TOR,L,0.51
2023-05-27,MIN,Home,TOR,W,0.519
2023-05-28,MIN,Home,TOR,L,0.509
2023-05-29,MIN,@,HOU,W,0.519
2023-05-30,MIN,@,HOU,L,0.509
2023-05-31,MIN,@,HOU,W,0.518
2023-06-01,MIN,Home,CLE,W-wo,0.526
2023-06-02,MIN,Home,CLE,W,0.534
2023-06-03,MIN,Home,CLE,L,0.525
2023-06-04,MIN,Home,CLE,L,0.517
2023-06-06,MIN,@,TBR,L,0.508
2023-06-07,MIN,@,TBR,L-wo,0.5
2023-06-08,MIN,@,TBR,L,0.492
2023-06-09,MIN,@,TOR,W,0.5
2023-06-10,MIN,@,TOR,W,0.508
2023-06-11,MIN,@,TOR,L,0.5
2023-06-13,MIN,Home,MIL,W-wo,0.507
2023-06-14,MIN,Home,MIL,W,0.515
2023-06-15,MIN,Home,DET,L,0.507
2023-06-16,MIN,Home,DET,L,0.5
2023-06-17,MIN,Home,DET,W,0.507
2023-06-18,MIN,Home,DET,L,0.5
2023-06-19,MIN,Home,BOS,L,0.493
2023-06-20,MIN,Home,BOS,L,0.486
2023-06-21,MIN,Home,BOS,W-wo,0.493
2023-06-22,MIN,Home,BOS,W,0.5
2023-06-23,MIN,@,DET,W,0.506
2023-06-24,MIN,@,DET,L,0.5
2023-06-25,MIN,@,DET,W,0.506
2023-06-26,MIN,@,ATL,L,0.5
2023-06-27,MIN,@,ATL,L,0.494
2023-06-28,MIN,@,ATL,L,0.488
2023-06-30,MIN,@,BAL,W,0.494
2023-07-01,MIN,@,BAL,W,0.5
2023-07-02,MIN,@,BAL,L,0.494
2023-07-03,MIN,Home,KCR,W,0.5
2023-07-04,MIN,Home,KCR,W,0.506
2023-07-05,MIN,Home,KCR,W,0.511
2023-07-07,MIN,Home,BAL,L,0.506
2023-07-08,MIN,Home,BAL,L,0.5
2023-07-09,MIN,Home,BAL,L,0.495
2023-07-14,MIN,@,OAK,W,0.5
2023-07-15,MIN,@,OAK,W,0.505
2023-07-16,MIN,@,OAK,W,0.511
2023-07-17,MIN,@,SEA,L,0.505
2023-07-18,MIN,@,SEA,W,0.51
2023-07-19,MIN,@,SEA,W,0.515
2023-07-20,MIN,@,SEA,L,0.51
2023-07-21,MIN,Home,CHW,W,0.515
2023-07-22,MIN,Home,CHW,W,0.52
2023-07-23,MIN,Home,CHW,W-wo,0.525
2023-07-24,MIN,Home,SEA,W-wo,0.529
2023-07-25,MIN,Home,SEA,L,0.524
2023-07-26,MIN,Home,SEA,L,0.519
2023-07-28,MIN,@,KCR,L-wo,0.514
2023-07-29,MIN,@,KCR,L,0.509
2023-07-30,MIN,@,KCR,L,0.505
2023-08-01,MIN,@,STL,W,0.509
2023-08-02,MIN,@,STL,L,0.505
2023-08-03,MIN,@,STL,W,0.509
2023-08-04,MIN,Home,ARI,W,0.514
2023-08-05,MIN,Home,ARI,W,0.518
2023-08-06,MIN,Home,ARI,W-wo,0.522
2023-08-07,MIN,@,DET,W,0.526
2023-08-08,MIN,@,DET,L,0.522
2023-08-09,MIN,@,DET,L,0.517
2023-08-10,MIN,@,DET,L,0.513
2023-08-11,MIN,@,PHI,L,0.508
2023-08-12,MIN,@,PHI,W,0.513
2023-08-13,MIN,@,PHI,W,0.517
2023-08-15,MIN,Home,DET,W,0.521
2023-08-16,MIN,Home,DET,L,0.516
2023-08-18,MIN,Home,PIT,W,0.52
2023-08-19,MIN,Home,PIT,L,0.516
2023-08-20,MIN,Home,PIT,W,0.52
2023-08-22,MIN,@,MIL,L,0.516
2023-08-23,MIN,@,MIL,L-wo,0.512
2023-08-24,MIN,Home,TEX,W,0.516
2023-08-25,MIN,Home,TEX,W,0.519
2023-08-26,MIN,Home,TEX,L,0.515
2023-08-27,MIN,Home,TEX,W-wo,0.519
2023-08-28,MIN,Home,CLE,W,0.523
2023-08-29,MIN,Home,CLE,L,0.519
2023-08-30,MIN,Home,CLE,L,0.515
2023-09-01,MIN,@,TEX,W,0.519
2023-09-02,MIN,@,TEX,W,0.522
2023-09-03,MIN,@,TEX,L-wo,0.518
2023-09-04,MIN,@,CLE,W,0.522
2023-09-05,MIN,@,CLE,W,0.525
2023-09-06,MIN,@,CLE,L,0.521
2023-09-08,MIN,Home,NYM,W,0.525
2023-09-09,MIN,Home,NYM,W,0.528
2023-09-10,MIN,Home,NYM,L,0.524
2023-09-11,MIN,Home,TBR,L,0.521
2023-09-12,MIN,Home,TBR,W,0.524
2023-09-13,MIN,Home,TBR,L,0.521
2023-09-14,MIN,@,CHW,W,0.524
2023-09-15,MIN,@,CHW,W,0.527
2023-09-16,MIN,@,CHW,L,0.523
2023-09-17,MIN,@,CHW,W,0.527
2023-09-18,MIN,@,CIN,L,0.523
2023-09-19,MIN,@,CIN,W,0.526
2023-09-20,MIN,@,CIN,W,0.529
2023-09-22,MIN,Home,LAA,W,0.532
2023-09-23,MIN,Home,LAA,L,0.529
2023-09-24,MIN,Home,LAA,W,0.532
2023-09-26,MIN,Home,OAK,W,0.535
2023-09-27,MIN,Home,OAK,W,0.538
2023-09-28,MIN,Home,OAK,L,0.535
2023-09-29,MIN,@,COL,W,0.538
2023-09-30,MIN,@,COL,W,0.54
2023-10-01,MIN,@,COL,L-wo,0.537
