date,team_ID,home_or_away,opponent,result,win_percentage
2022-04-08,LAD,@,COL,W,1.0
2022-04-09,LAD,@,COL,L,0.5
2022-04-10,LAD,@,COL,L,0.333
2022-04-12,LAD,@,MIN,W,0.5
2022-04-13,LAD,@,MIN,W,0.6
2022-04-14,LAD,Home,CIN,W,0.667
2022-04-15,LAD,Home,CIN,W,0.714
2022-04-16,LAD,Home,CIN,W,0.75
2022-04-17,LAD,Home,CIN,W,0.778
2022-04-18,LAD,Home,ATL,W,0.8
2022-04-19,LAD,Home,ATL,L,0.727
2022-04-20,LAD,Home,ATL,W,0.75
2022-04-22,LAD,@,SDP,W,0.769
2022-04-23,LAD,@,SDP,L-wo,0.714
2022-04-24,LAD,@,SDP,W,0.733
2022-04-25,LAD,@,ARI,W,0.75
2022-04-26,LAD,@,ARI,L,0.706
2022-04-27,LAD,@,ARI,L,0.667
2022-04-29,LAD,Home,DET,W,0.684
2022-04-30,LAD,Home,DET,L,0.65
2022-05-01,LAD,Home,DET,W,0.667
2022-05-03,LAD,Home,SFG,W,0.682
2022-05-04,LAD,Home,SFG,W,0.696
2022-05-07,LAD,@,CHC,W,0.708
2022-05-07,LAD,@,CHC,W,0.72
2022-05-08,LAD,@,CHC,W,0.731
2022-05-09,LAD,@,PIT,L,0.704
2022-05-10,LAD,@,PIT,W,0.714
2022-05-11,LAD,@,PIT,L,0.69
2022-05-12,LAD,Home,PHI,L,0.667
2022-05-13,LAD,Home,PHI,L,0.645
2022-05-14,LAD,Home,PHI,L,0.625
2022-05-15,LAD,Home,PHI,W-wo,0.636
2022-05-16,LAD,Home,ARI,W,0.647
2022-05-17,LAD,Home,ARI,W,0.657
2022-05-17,LAD,Home,ARI,W,0.667
2022-05-18,LAD,Home,ARI,W,0.676
2022-05-20,LAD,@,PHI,W,0.684
2022-05-21,LAD,@,PHI,W,0.692
2022-05-22,LAD,@,PHI,L-wo,0.675
2022-05-23,LAD,@,WSN,W,0.683
2022-05-24,LAD,@,WSN,W,0.69
2022-05-25,LAD,@,WSN,L,0.674
2022-05-26,LAD,@,ARI,W,0.682
2022-05-27,LAD,@,ARI,W,0.689
2022-05-28,LAD,@,ARI,W,0.696
2022-05-29,LAD,@,ARI,W,0.702
2022-05-30,LAD,Home,PIT,L,0.688
2022-05-31,LAD,Home,PIT,L,0.673
2022-06-01,LAD,Home,PIT,L,0.66
2022-06-02,LAD,Home,NYM,W,0.667
2022-06-03,LAD,Home,NYM,W,0.673
2022-06-04,LAD,Home,NYM,L,0.66
2022-06-05,LAD,Home,NYM,L,0.648
2022-06-07,LAD,@,CHW,L,0.636
2022-06-08,LAD,@,CHW,W,0.643
2022-06-09,LAD,@,CHW,W,0.649
2022-06-10,LAD,@,SFG,L,0.638
2022-06-11,LAD,@,SFG,L,0.627
2022-06-12,LAD,@,SFG,L,0.617
2022-06-14,LAD,Home,LAA,W,0.623
2022-06-15,LAD,Home,LAA,W,0.629
2022-06-17,LAD,Home,CLE,L,0.619
2022-06-18,LAD,Home,CLE,W,0.625
2022-06-19,LAD,Home,CLE,L,0.615
2022-06-21,LAD,@,CIN,W,0.621
2022-06-22,LAD,@,CIN,W,0.627
2022-06-23,LAD,@,CIN,W,0.632
