date,team_ID,home_or_away,opponent,result,win_percentage
2024-03-28,ARI,Home,COL,W,1.0
2024-03-29,ARI,Home,COL,W,1.0
2024-03-30,ARI,Home,COL,L,0.667
2024-03-31,ARI,Home,COL,W,0.75
2024-04-01,ARI,Home,NYY,L,0.6
2024-04-02,ARI,Home,NYY,W,0.667
2024-04-03,ARI,Home,NYY,L,0.571
2024-04-05,ARI,@,ATL,L-wo,0.5
2024-04-06,ARI,@,ATL,L,0.444
2024-04-07,ARI,@,ATL,L,0.4
2024-04-08,ARI,@,COL,L,0.364
2024-04-09,ARI,@,COL,W,0.417
2024-04-10,ARI,@,COL,W,0.462
2024-04-12,ARI,Home,STL,L,0.429
2024-04-13,ARI,Home,STL,W,0.467
2024-04-14,ARI,Home,STL,W,0.5
2024-04-15,ARI,Home,CHC,L,0.471
2024-04-16,ARI,Home,CHC,W-wo,0.5
2024-04-17,ARI,Home,CHC,L,0.474
2024-04-18,ARI,@,SFG,L,0.45
2024-04-19,ARI,@,SFG,W,0.476
2024-04-20,ARI,@,SFG,L,0.455
2024-04-21,ARI,@,SFG,W,0.478
2024-04-22,ARI,@,STL,L-wo,0.458
2024-04-23,ARI,@,STL,W,0.48
2024-04-24,ARI,@,STL,L,0.462
2024-04-26,ARI,@,SEA,L,0.444
2024-04-27,ARI,@,SEA,L,0.429
2024-04-28,ARI,@,SEA,W,0.448
2024-04-29,ARI,Home,LAD,L,0.433
2024-04-30,ARI,Home,LAD,W-wo,0.452
2024-05-01,ARI,Home,LAD,L,0.438
2024-05-03,ARI,Home,SDP,L,0.424
2024-05-04,ARI,Home,SDP,L,0.412
2024-05-05,ARI,Home,SDP,W,0.429
2024-05-07,ARI,@,CIN,W,0.444
2024-05-08,ARI,@,CIN,W,0.459
2024-05-09,ARI,@,CIN,W,0.474
2024-05-10,ARI,@,BAL,L,0.462
2024-05-11,ARI,@,BAL,L-wo,0.45
2024-05-12,ARI,@,BAL,W,0.463
2024-05-13,ARI,Home,CIN,W-wo,0.476
2024-05-14,ARI,Home,CIN,L,0.465
2024-05-15,ARI,Home,CIN,W,0.477
2024-05-17,ARI,Home,DET,L,0.467
2024-05-18,ARI,Home,DET,L,0.457
