date,team_ID,home_or_away,opponent,result,win_percentage
2024-03-28,CHC,@,TEX,L-wo,0.0
2024-03-30,CHC,@,TEX,L,0.0
2024-03-31,CHC,@,TEX,W,0.333
2024-04-01,CHC,Home,COL,W,0.5
2024-04-02,CHC,Home,COL,W,0.6
2024-04-03,CHC,Home,COL,W,0.667
2024-04-05,CHC,Home,LAD,W,0.714
2024-04-06,CHC,Home,LAD,L,0.625
2024-04-07,CHC,Home,LAD,W,0.667
2024-04-08,CHC,@,SDP,L,0.6
2024-04-09,CHC,@,SDP,W,0.636
2024-04-10,CHC,@,SDP,L,0.583
2024-04-12,CHC,@,SEA,L,0.538
2024-04-13,CHC,@,SEA,W,0.571
2024-04-14,CHC,@,SEA,W,0.6
2024-04-15,CHC,@,ARI,W,0.625
2024-04-16,CHC,@,ARI,L-wo,0.588
2024-04-17,CHC,@,ARI,W,0.611
2024-04-19,CHC,Home,MIA,W,0.632
2024-04-20,CHC,Home,MIA,L,0.6
2024-04-20,CHC,Home,MIA,W,0.619
2024-04-21,CHC,Home,MIA,L,0.591
2024-04-23,CHC,Home,HOU,W,0.609
2024-04-24,CHC,Home,HOU,W,0.625
2024-04-25,CHC,Home,HOU,W,0.64
2024-04-26,CHC,@,BOS,W,0.654
2024-04-27,CHC,@,BOS,L,0.63
2024-04-28,CHC,@,BOS,L-wo,0.607
2024-04-29,CHC,@,NYM,W,0.621
2024-04-30,CHC,@,NYM,L,0.6
2024-05-01,CHC,@,NYM,W,0.613
2024-05-02,CHC,@,NYM,L-wo,0.594
2024-05-03,CHC,Home,MIL,L,0.576
2024-05-04,CHC,Home,MIL,W,0.588
2024-05-05,CHC,Home,MIL,W,0.6
2024-05-06,CHC,Home,SDP,L,0.583
2024-05-07,CHC,Home,SDP,W-wo,0.595
2024-05-08,CHC,Home,SDP,L,0.579
2024-05-10,CHC,@,PIT,W,0.59
2024-05-11,CHC,@,PIT,L,0.575
2024-05-12,CHC,@,PIT,W,0.585
2024-05-13,CHC,@,ATL,L,0.571
2024-05-14,CHC,@,ATL,L,0.558
2024-05-15,CHC,@,ATL,W,0.568
2024-05-16,CHC,Home,PIT,L,0.556
2024-05-17,CHC,Home,PIT,L,0.543
2024-05-18,CHC,Home,PIT,W-wo,0.553
2024-05-19,CHC,Home,PIT,L,0.542
2024-05-21,CHC,Home,ATL,W-wo,0.551
2024-05-22,CHC,Home,ATL,L,0.54
2024-05-23,CHC,Home,ATL,L,0.529
2024-05-25,CHC,@,STL,L,0.519
2024-05-26,CHC,@,STL,L,0.509
2024-05-27,CHC,@,MIL,L,0.5
2024-05-28,CHC,@,MIL,W,0.509
2024-05-29,CHC,@,MIL,L,0.5
2024-05-30,CHC,@,MIL,L,0.491
2024-05-31,CHC,Home,CIN,L,0.483
2024-06-01,CHC,Home,CIN,W,0.492
2024-06-02,CHC,Home,CIN,L,0.483
2024-06-04,CHC,Home,CHW,W,0.492
2024-06-05,CHC,Home,CHW,W-wo,0.5
2024-06-06,CHC,@,CIN,L,0.492
2024-06-07,CHC,@,CIN,L,0.484
2024-06-08,CHC,@,CIN,L,0.477
2024-06-09,CHC,@,CIN,W,0.485
2024-06-11,CHC,@,TBR,L-wo,0.478
2024-06-12,CHC,@,TBR,W,0.485
2024-06-13,CHC,@,TBR,L,0.478
2024-06-14,CHC,Home,STL,L,0.471
2024-06-15,CHC,Home,STL,W,0.479
2024-06-16,CHC,Home,STL,L,0.472
2024-06-17,CHC,Home,SFG,L,0.466
2024-06-18,CHC,Home,SFG,W,0.473
2024-06-19,CHC,Home,SFG,W,0.48
2024-06-21,CHC,Home,NYM,L,0.474
2024-06-22,CHC,Home,NYM,W,0.481
2024-06-23,CHC,Home,NYM,L,0.474
2024-06-24,CHC,@,SFG,L-wo,0.468
2024-06-25,CHC,@,SFG,L,0.462
2024-06-26,CHC,@,SFG,L,0.457
2024-06-27,CHC,@,SFG,W,0.463
2024-06-28,CHC,@,MIL,L,0.458
2024-06-29,CHC,@,MIL,W,0.464
2024-06-30,CHC,@,MIL,L,0.459
2024-07-02,CHC,Home,PHI,L,0.453
2024-07-03,CHC,Home,PHI,L,0.448
2024-07-04,CHC,Home,PHI,W,0.455
2024-07-05,CHC,Home,LAA,W,0.461
2024-07-06,CHC,Home,LAA,L,0.456
2024-07-07,CHC,Home,LAA,W,0.462
2024-07-09,CHC,@,BAL,W,0.467
2024-07-10,CHC,@,BAL,W,0.473
2024-07-11,CHC,@,BAL,W,0.479
2024-07-12,CHC,@,STL,W,0.484
2024-07-13,CHC,@,STL,L,0.479
2024-07-13,CHC,@,STL,L,0.474
2024-07-14,CHC,@,STL,W,0.48
2024-07-19,CHC,Home,ARI,L,0.475
2024-07-20,CHC,Home,ARI,L,0.47
2024-07-21,CHC,Home,ARI,W-wo,0.475
2024-07-22,CHC,Home,MIL,W,0.48
2024-07-23,CHC,Home,MIL,L,0.476
2024-07-24,CHC,Home,MIL,L,0.471
2024-07-26,CHC,@,KCR,L,0.467
2024-07-27,CHC,@,KCR,W,0.472
2024-07-28,CHC,@,KCR,W,0.477
2024-07-29,CHC,@,CIN,L,0.472
2024-07-30,CHC,@,CIN,L,0.468
2024-07-31,CHC,@,CIN,W,0.473
2024-08-01,CHC,Home,STL,W-wo,0.477
2024-08-02,CHC,Home,STL,W,0.482
2024-08-03,CHC,Home,STL,L,0.478
2024-08-04,CHC,Home,STL,W,0.482
2024-08-05,CHC,Home,MIN,L,0.478
2024-08-06,CHC,Home,MIN,W,0.483
2024-08-07,CHC,Home,MIN,W,0.487
2024-08-09,CHC,@,CHW,W,0.492
2024-08-10,CHC,@,CHW,W,0.496
2024-08-12,CHC,@,CLE,L,0.492
2024-08-13,CHC,@,CLE,L,0.488
2024-08-14,CHC,@,CLE,L,0.484
2024-08-16,CHC,Home,TOR,W-wo,0.488
2024-08-17,CHC,Home,TOR,W,0.492
2024-08-18,CHC,Home,TOR,L,0.488
2024-08-20,CHC,Home,DET,W,0.492
2024-08-21,CHC,Home,DET,L,0.488
2024-08-22,CHC,Home,DET,W,0.492
2024-08-23,CHC,@,MIA,W,0.496
2024-08-24,CHC,@,MIA,W,0.5
2024-08-25,CHC,@,MIA,L,0.496
2024-08-26,CHC,@,PIT,W,0.5
2024-08-27,CHC,@,PIT,W,0.504
2024-08-28,CHC,@,PIT,W,0.507
2024-08-30,CHC,@,WSN,W,0.511
2024-08-31,CHC,@,WSN,W,0.515
2024-09-01,CHC,@,WSN,W,0.518
2024-09-02,CHC,Home,PIT,L,0.514
