date,team_ID,home_or_away,opponent,result,win_percentage
2024-03-28,KCR,Home,MIN,L,0.0
2024-03-30,KCR,Home,MIN,L,0.0
2024-03-31,KCR,Home,MIN,W,0.333
2024-04-01,KCR,@,BAL,L-wo,0.25
2024-04-02,KCR,@,BAL,W,0.4
2024-04-03,KCR,@,BAL,L-wo,0.333
2024-04-04,KCR,Home,CHW,W,0.429
2024-04-05,KCR,Home,CHW,W,0.5
2024-04-06,KCR,Home,CHW,W,0.556
2024-04-07,KCR,Home,CHW,W,0.6
2024-04-09,KCR,Home,HOU,W-wo,0.636
2024-04-10,KCR,Home,HOU,W,0.667
2024-04-11,KCR,Home,HOU,W,0.692
2024-04-12,KCR,@,NYM,L,0.643
2024-04-13,KCR,@,NYM,W,0.667
2024-04-14,KCR,@,NYM,L,0.625
2024-04-15,KCR,@,CHW,W,0.647
2024-04-17,KCR,@,CHW,W,0.667
2024-04-17,KCR,@,CHW,L,0.632
2024-04-19,KCR,Home,BAL,W,0.65
2024-04-20,KCR,Home,BAL,L,0.619
2024-04-21,KCR,Home,BAL,L,0.591
2024-04-22,KCR,Home,TOR,L,0.565
2024-04-23,KCR,Home,TOR,W,0.583
2024-04-24,KCR,Home,TOR,W,0.6
2024-04-25,KCR,Home,TOR,W,0.615
2024-04-26,KCR,@,DET,W,0.63
2024-04-27,KCR,@,DET,L,0.607
2024-04-28,KCR,@,DET,L,0.586
2024-04-29,KCR,@,TOR,L,0.567
2024-04-30,KCR,@,TOR,W,0.581
2024-05-01,KCR,@,TOR,W,0.594
2024-05-03,KCR,Home,TEX,W,0.606
2024-05-04,KCR,Home,TEX,L,0.588
2024-05-05,KCR,Home,TEX,L,0.571
2024-05-06,KCR,Home,MIL,W,0.583
2024-05-07,KCR,Home,MIL,L,0.568
2024-05-08,KCR,Home,MIL,W,0.579
2024-05-09,KCR,@,LAA,W,0.59
2024-05-10,KCR,@,LAA,W,0.6
2024-05-11,KCR,@,LAA,L,0.585
2024-05-12,KCR,@,LAA,W,0.595
2024-05-13,KCR,@,SEA,L,0.581
2024-05-14,KCR,@,SEA,W,0.591
