date,team_ID,home_or_away,opponent,result,win_percentage
2022-09-06,ARI,@,SDP,L-wo,0.481
2022-09-07,ARI,@,SDP,L,0.478
2022-09-09,ARI,@,COL,L-wo,0.474
2022-09-10,ARI,@,COL,L,0.471
2022-09-11,ARI,@,COL,W,0.475
2022-09-12,ARI,Home,LAD,L,0.471
2022-09-13,ARI,Home,LAD,L,0.468
2022-09-14,ARI,Home,LAD,W-wo,0.472
2022-09-15,ARI,Home,SDP,W,0.476
2022-09-16,ARI,Home,SDP,L,0.472
2022-09-17,ARI,Home,SDP,L,0.469
2022-09-18,ARI,Home,SDP,L,0.466
2022-09-19,ARI,@,LAD,L,0.463
2022-09-20,ARI,@,LAD,L,0.459
2022-09-20,ARI,@,LAD,W,0.463
2022-09-21,ARI,@,LAD,W,0.467
2022-09-22,ARI,@,LAD,L-wo,0.464
2022-09-23,ARI,Home,SFG,L,0.461
2022-09-24,ARI,Home,SFG,W,0.464
2022-09-25,ARI,Home,SFG,L,0.461
2022-09-27,ARI,@,HOU,L,0.458
2022-09-28,ARI,@,HOU,W,0.462
2022-09-30,ARI,@,SFG,L,0.459
2022-10-01,ARI,@,SFG,W,0.462
2022-10-02,ARI,@,SFG,L-wo,0.459
2022-10-03,ARI,@,MIL,L-wo,0.456
2022-10-04,ARI,@,MIL,L,0.453
2022-10-05,ARI,@,MIL,W,0.457
