date,team_ID,home_or_away,opponent,result,win_percentage
2022-09-04,KCR,@,DET,W,0.407
2022-09-05,KCR,Home,CLE,L,0.404
2022-09-06,KCR,Home,CLE,L,0.401
2022-09-07,KCR,Home,CLE,W-wo,0.406
2022-09-09,KCR,Home,DET,L,0.403
2022-09-10,KCR,Home,DET,L,0.4
2022-09-11,KCR,Home,DET,W,0.404
2022-09-13,KCR,@,MIN,L,0.401
2022-09-14,KCR,@,MIN,L,0.399
2022-09-15,KCR,@,MIN,L,0.396
2022-09-16,KCR,@,BOS,L,0.393
2022-09-17,KCR,@,BOS,W,0.397
2022-09-18,KCR,@,BOS,L,0.395
2022-09-20,KCR,Home,MIN,W,0.399
2022-09-21,KCR,Home,MIN,W,0.403
2022-09-22,KCR,Home,MIN,W,0.407
2022-09-23,KCR,Home,SEA,W,0.411
2022-09-24,KCR,Home,SEA,L,0.408
2022-09-25,KCR,Home,SEA,W,0.412
2022-09-27,KCR,@,DET,L-wo,0.409
2022-09-28,KCR,@,DET,L,0.406
2022-09-29,KCR,@,DET,L,0.404
2022-09-30,KCR,@,CLE,L,0.401
2022-10-01,KCR,@,CLE,W,0.405
2022-10-02,KCR,@,CLE,L,0.403
2022-10-03,KCR,@,CLE,W,0.406
2022-10-04,KCR,@,CLE,L,0.404
2022-10-05,KCR,@,CLE,L,0.401
