date,team_ID,home_or_away,opponent,result,win_percentage
2022-04-07,CIN,@,ATL,W,1.0
2022-04-08,CIN,@,ATL,L,0.5
2022-04-09,CIN,@,ATL,L,0.333
2022-04-10,CIN,@,ATL,W,0.5
2022-04-12,CIN,Home,CLE,L,0.4
2022-04-13,CIN,Home,CLE,L,0.333
2022-04-14,CIN,@,LAD,L,0.286
2022-04-15,CIN,@,LAD,L,0.25
2022-04-16,CIN,@,LAD,L,0.222
2022-04-17,CIN,@,LAD,L,0.2
2022-04-18,CIN,@,SDP,L,0.182
2022-04-19,CIN,@,SDP,L,0.167
2022-04-20,CIN,@,SDP,L,0.154
2022-04-22,CIN,Home,STL,L,0.143
2022-04-23,CIN,Home,STL,L,0.133
2022-04-24,CIN,Home,STL,W,0.188
2022-04-26,CIN,Home,SDP,L,0.176
2022-04-27,CIN,Home,SDP,L,0.167
2022-04-28,CIN,Home,SDP,L,0.158
2022-04-29,CIN,@,COL,L,0.15
2022-04-30,CIN,@,COL,L,0.143
2022-05-01,CIN,@,COL,L,0.136
2022-05-03,CIN,@,MIL,L,0.13
2022-05-04,CIN,@,MIL,L,0.125
2022-05-05,CIN,@,MIL,L,0.12
2022-05-07,CIN,Home,PIT,W,0.154
2022-05-07,CIN,Home,PIT,L,0.148
2022-05-08,CIN,Home,PIT,W,0.179
2022-05-09,CIN,Home,MIL,W,0.207
2022-05-10,CIN,Home,MIL,L,0.2
2022-05-11,CIN,Home,MIL,W,0.226
2022-05-12,CIN,@,PIT,W,0.25
2022-05-13,CIN,@,PIT,W,0.273
2022-05-14,CIN,@,PIT,L,0.265
2022-05-15,CIN,@,PIT,L,0.257
2022-05-17,CIN,@,CLE,W,0.278
2022-05-19,CIN,@,CLE,W,0.297
2022-05-20,CIN,@,TOR,L,0.289
2022-05-21,CIN,@,TOR,L,0.282
2022-05-22,CIN,@,TOR,W,0.3
2022-05-23,CIN,Home,CHC,L,0.293
2022-05-24,CIN,Home,CHC,L,0.286
2022-05-25,CIN,Home,CHC,W,0.302
2022-05-26,CIN,Home,CHC,W,0.318
2022-05-27,CIN,Home,SFG,W,0.333
2022-05-28,CIN,Home,SFG,W,0.348
2022-05-29,CIN,Home,SFG,L,0.34
2022-05-31,CIN,@,BOS,W,0.354
2022-06-01,CIN,@,BOS,L,0.347
2022-06-02,CIN,Home,WSN,W,0.36
2022-06-03,CIN,Home,WSN,L,0.353
2022-06-04,CIN,Home,WSN,L,0.346
2022-06-05,CIN,Home,WSN,L,0.34
2022-06-06,CIN,Home,ARI,W,0.352
2022-06-07,CIN,Home,ARI,W,0.364
2022-06-08,CIN,Home,ARI,L,0.357
2022-06-09,CIN,Home,ARI,L,0.351
2022-06-10,CIN,@,STL,L,0.345
2022-06-11,CIN,@,STL,L-wo,0.339
2022-06-12,CIN,@,STL,W,0.35
2022-06-13,CIN,@,ARI,W,0.361
2022-06-14,CIN,@,ARI,W,0.371
2022-06-15,CIN,@,ARI,L,0.365
