date,team_ID,home_or_away,opponent,result,win_percentage
2022-09-06,PHI,Home,MIA,W-wo,0.548
2022-09-07,PHI,Home,MIA,W,0.551
2022-09-08,PHI,Home,MIA,L,0.547
2022-09-09,PHI,Home,WSN,W,0.551
2022-09-10,PHI,Home,WSN,W,0.554
2022-09-11,PHI,Home,WSN,W,0.557
2022-09-13,PHI,@,MIA,W,0.56
2022-09-14,PHI,@,MIA,W,0.563
2022-09-15,PHI,@,MIA,L,0.559
2022-09-16,PHI,@,ATL,L,0.556
2022-09-17,PHI,@,ATL,L,0.552
2022-09-18,PHI,@,ATL,L,0.548
2022-09-20,PHI,Home,TOR,L,0.544
2022-09-21,PHI,Home,TOR,W-wo,0.547
2022-09-22,PHI,Home,ATL,W,0.55
2022-09-23,PHI,Home,ATL,W,0.553
2022-09-24,PHI,Home,ATL,L,0.55
2022-09-25,PHI,Home,ATL,L,0.546
2022-09-27,PHI,@,CHC,L,0.542
2022-09-28,PHI,@,CHC,L,0.539
2022-09-29,PHI,@,CHC,L,0.535
2022-09-30,PHI,@,WSN,W,0.538
2022-10-01,PHI,@,WSN,L,0.535
2022-10-01,PHI,@,WSN,W,0.538
2022-10-02,PHI,@,WSN,W,0.541
2022-10-03,PHI,@,HOU,W,0.544
2022-10-04,PHI,@,HOU,L,0.54
2022-10-05,PHI,@,HOU,L,0.537
