gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
260782,2022-08-09T20:10:00+00:00,Kansas City,Chi. White Sox,Jonathan Heasley,Davis Martin,4,2,,,,,,,,,,,,,,,,,,,,
260748,2022-08-09T23:05:00+00:00,Baltimore,Toronto,Kyle Bradish,Alek Manoah,6,5,150.0,-185.0,135.0,-160.0,152.0,-180.0,144.0,-172.0,158.0,-189.0,135.0,-161.0,155.0,-175.0,130.0,-150.0,145.0,-170.0,130.0,-160.0
260752,2022-08-09T23:05:00+00:00,Philadelphia,Miami,Zack Wheeler,Braxton Garrett,4,1,-225.0,185.0,-250.0,200.0,-260.0,215.0,-235.0,194.0,-233.0,192.0,-238.0,196.0,-235.0,195.0,-135.0,115.0,-200.0,170.0,-215.0,185.0
260742,2022-08-09T23:10:00+00:00,NY Mets,Cincinnati,Carlos Carrasco,Michael Minor,6,2,-300.0,240.0,-300.0,240.0,-310.0,250.0,-310.0,250.0,-233.0,192.0,-333.0,260.0,-305.0,245.0,-305.0,245.0,-240.0,200.0,-320.0,265.0
260750,2022-08-09T23:10:00+00:00,Boston,Atlanta,Rich Hill,Charlie Morton,7,9,125.0,-155.0,135.0,-165.0,116.0,-136.0,138.0,-164.0,118.0,-141.0,135.0,-161.0,125.0,-145.0,140.0,-160.0,115.0,-135.0,140.0,-165.0
260741,2022-08-09T23:10:00+00:00,Detroit,Cleveland,Tyler Alexander,Shane Bieber,2,5,165.0,-200.0,170.0,-200.0,152.0,-180.0,164.0,-196.0,158.0,-189.0,162.0,-196.0,155.0,-175.0,165.0,-185.0,155.0,-180.0,160.0,-190.0
260751,2022-08-09T23:30:00+00:00,Kansas City,Chi. White Sox,Brady Singer,Michael Lynn,2,3,125.0,-155.0,120.0,-145.0,126.0,-148.0,116.0,-136.0,130.0,-154.0,115.0,-135.0,140.0,-160.0,115.0,-135.0,130.0,-150.0,110.0,-140.0
260755,2022-08-10T00:05:00+00:00,Chi. Cubs,Washington,Marcus Stroman,Paolo Espino,5,6,-200.0,160.0,-250.0,190.0,-188.0,158.0,-235.0,180.0,-189.0,158.0,-208.0,175.0,-192.0,167.0,-180.0,160.0,-190.0,160.0,-210.0,180.0
260757,2022-08-10T00:10:00+00:00,Milwaukee,Tampa Bay,Freddy Peralta,James Yacabonis,5,3,-165.0,140.0,-175.0,145.0,-168.0,142.0,-172.0,144.0,-169.0,143.0,-164.0,140.0,-160.0,140.0,-165.0,145.0,-170.0,145.0,-160.0,130.0
260747,2022-08-10T00:10:00+00:00,Houston,Texas,Jose Urquidy,Martin Perez,7,5,-175.0,145.0,-175.0,145.0,-200.0,168.0,-184.0,154.0,-189.0,158.0,-189.0,158.0,-192.0,167.0,-180.0,160.0,-165.0,140.0,-165.0,135.0
260746,2022-08-10T00:40:00+00:00,Colorado,St. Louis,Ryan Feltner,Miles Mikolas,16,5,150.0,-185.0,150.0,-185.0,148.0,-176.0,114.0,-146.0,170.0,-204.0,143.0,-169.0,150.0,-170.0,135.0,-155.0,190.0,-225.0,115.0,-145.0
260744,2022-08-10T01:40:00+00:00,Arizona,Pittsburgh,Tommy Henry,Zach Thompson,6,4,-160.0,135.0,-165.0,135.0,-148.0,126.0,-162.0,136.0,-161.0,135.0,-161.0,135.0,-160.0,140.0,-160.0,140.0,-150.0,130.0,-175.0,140.0
260745,2022-08-10T01:40:00+00:00,San Diego,San Francisco,Joe Musgrove,Alex Cobb,7,4,-185.0,150.0,-175.0,145.0,-200.0,168.0,-178.0,150.0,-189.0,158.0,-179.0,152.0,-180.0,160.0,-165.0,145.0,-165.0,140.0,-180.0,145.0
260743,2022-08-10T01:40:00+00:00,Oakland,LA Angels,James Kaprielian,Shohei Ohtani,1,5,155.0,-190.0,150.0,-185.0,168.0,-200.0,154.0,-184.0,158.0,-189.0,158.0,-189.0,155.0,-175.0,155.0,-175.0,140.0,-165.0,140.0,-175.0
260749,2022-08-10T02:10:00+00:00,LA Dodgers,Minnesota,Julio Urias,Joe Ryan,10,3,-200.0,170.0,-250.0,200.0,-215.0,180.0,-255.0,210.0,-204.0,170.0,-233.0,192.0,-200.0,170.0,-250.0,210.0,-200.0,170.0,-235.0,190.0
260753,2022-08-10T02:10:00+00:00,Seattle,NY Yankees,Luis Castillo,Gerrit Cole,1,0,115.0,-140.0,110.0,-135.0,112.0,-132.0,122.0,-144.0,115.0,-135.0,115.0,-135.0,110.0,-130.0,110.0,-130.0,125.0,-145.0,105.0,-135.0
