gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
300586,2024-07-14T15:35:00+00:00,Baltimore,NY Yankees,Dean Kremer,Carlos Rodon,6,5,-120,100,100,-120,-112,-104,-118,-108,-120,100,100,-120,-120,100,100,-120,-118,-102,-110,-120
300589,2024-07-14T17:35:00+00:00,Philadelphia,Athletics,Orion Kerkering,Joey Estes,3,18,-250,200,-250,200,-225,188,-240,198,-263,210,-250,205,-260,210,-245,200,-265,215,-245,200
300581,2024-07-14T17:35:00+00:00,Boston,Kansas City,Brayan Bello,Brady Singer,5,4,-135,110,-145,120,-122,104,-142,120,-135,115,-145,122,-130,110,-150,125,-130,110,-142,120
300587,2024-07-14T17:40:00+00:00,Tampa Bay,Cleveland,Ryan Pepiot,Ben Lively,2,0,-125,105,-125,105,-112,-104,-130,110,-120,100,-130,110,-115,-105,-130,110,-118,-102,-130,110
300588,2024-07-14T17:40:00+00:00,NY Mets,Colorado,Jose Quintana,German Marquez,5,8,-225,180,-200,165,-225,188,-200,168,-222,180,-204,170,-230,190,-200,165,-205,170,-198,164
300590,2024-07-14T17:40:00+00:00,Detroit,LA Dodgers,Beau Brieske,Brent Honeywell,4,3,150,-185,115,-135,144,-172,122,-144,140,-164,115,-135,145,-170,115,-135,145,-175,120,-142
300591,2024-07-14T17:40:00+00:00,Cincinnati,Miami,Nick Lodolo,Trevor Rogers,2,3,-185,150,-185,150,-198,166,-190,160,-189,158,-189,158,-185,155,-185,155,-185,154,-185,154
300592,2024-07-14T18:10:00+00:00,Milwaukee,Washington,Rob Zastryzny,Jake Irvin,9,3,-150,125,-145,120,-142,120,-148,126,-145,122,-154,130,-150,125,-150,125,-155,130,-155,130
300584,2024-07-14T18:10:00+00:00,Chi. White Sox,Pittsburgh,Jared Shuster,Mitch Keller,4,9,165,-200,145,-175,172,-205,144,-172,180,-222,150,-179,175,-210,140,-165,170,-205,136,-162
300585,2024-07-14T18:10:00+00:00,Houston,Texas,Ronel Blanco,Max Scherzer,2,4,-135,110,-120,100,-154,130,-126,108,-130,110,-125,105,-130,110,-125,105,-162,136,-125,105
300593,2024-07-14T18:15:00+00:00,St. Louis,Chi. Cubs,Miles Mikolas,Jameson Taillon,3,8,-135,110,-135,115,-124,106,-126,108,-130,110,-125,105,-130,110,-130,110,-130,110,-125,105
300582,2024-07-14T20:05:00+00:00,San Francisco,Minnesota,Blake Snell,Chris Paddack,3,2,-125,105,-165,140,-116,-102,-162,136,-125,105,-141,118,-120,100,-165,140,-120,100,-162,136
300594,2024-07-14T20:07:00+00:00,LA Angels,Seattle,Carson Fulmer,Logan Gilbert,3,2,145,-175,145,-175,158,-188,108,-138,150,-179,135,-161,160,-190,145,-170,160,-192,120,-154
300583,2024-07-14T20:10:00+00:00,Arizona,Toronto,Zac Gallen,Yusei Kikuchi,7,8,-155,125,-160,135,-162,136,-172,134,-161,135,-154,130,-150,125,-155,130,-155,130,-188,145
300595,2024-07-14T20:10:00+00:00,San Diego,Atlanta,Randy Vasquez,Chris Sale,3,6,150,-185,145,-175,156,-186,130,-166,158,-189,140,-164,150,-180,145,-170,154,-185,124,-160
