gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
278348,2023-05-30T22:40:00+00:00,Miami,San Diego,Sandy Alcantara,Ryan Weathers,4,9,-145,120,-145,120,-154,130,-142,120,-135,115,-141,118,-140,120,-140,120,-130,110,-140,120
278338,2023-05-30T22:40:00+00:00,Detroit,Texas,Alex Faedo,Martin Perez,6,10,115,-140,110,-130,108,-126,-102,-126,118,-141,105,-125,120,-140,105,-125,120,-140,105,-125
278335,2023-05-30T23:05:00+00:00,Baltimore,Cleveland,Kyle Gibson,Cal Quantrill,8,5,-150,125,-150,125,-142,120,-134,116,-145,122,-141,118,-145,125,-140,120,-145,125,-140,120
278336,2023-05-30T23:07:00+00:00,Toronto,Milwaukee,Yusei Kikuchi,Adrian Houser,7,2,-175,145,-160,135,-156,132,-162,136,-169,143,-161,135,-165,145,-160,140,-165,140,-165,140
278337,2023-05-30T23:10:00+00:00,Boston,Cincinnati,Brayan Bello,Ben Lively,8,9,-185,150,-165,140,-198,166,-184,154,-189,158,-179,150,-185,165,-170,150,-190,160,-175,150
278339,2023-05-30T23:10:00+00:00,NY Mets,Philadelphia,Kodai Senga,Ranger Suarez,2,0,-135,110,-150,125,-116,-102,-150,118,-130,110,-149,126,-130,110,-150,130,-115,-105,-145,125
278340,2023-05-30T23:45:00+00:00,St. Louis,Kansas City,Miles Mikolas,Donald Greinke,2,1,-190,155,-190,160,-196,164,-190,160,-189,158,-196,162,-185,165,-185,165,-190,160,-190,160
278341,2023-05-31T00:05:00+00:00,Chi. Cubs,Tampa Bay,Kyle Hendricks,Shane McClanahan,2,1,155,-190,145,-175,164,-196,150,-192,158,-189,150,-179,160,-180,155,-175,180,-210,150,-175
278342,2023-05-31T00:10:00+00:00,Houston,Minnesota,Brandon Bielak,Joe Ryan,5,1,105,-125,-110,-110,-102,-116,-122,-106,105,-125,-110,-110,105,-125,-115,-105,100,-120,-115,-105
278343,2023-05-31T00:10:00+00:00,Chi. White Sox,LA Angels,Lucas Giolito,Tyler Anderson,7,3,-140,115,-145,120,-148,126,-148,116,-135,115,-145,122,-140,120,-145,125,-140,120,-145,125
278347,2023-05-31T01:40:00+00:00,Seattle,NY Yankees,Logan Gilbert,Nestor Cortes,2,10,-140,115,-135,115,-116,-102,-142,120,-130,110,-141,118,-125,105,-140,120,-120,100,-145,125
278344,2023-05-31T01:40:00+00:00,Arizona,Colorado,Zac Gallen,Kyle Freeland,5,1,-225,185,-250,200,-250,205,-260,215,-222,180,-250,205,-225,185,-250,210,-240,200,-240,200
278345,2023-05-31T01:40:00+00:00,Oakland,Atlanta,JP Sears,Bryce Elder,2,1,200,-250,200,-250,200,-245,215,-260,205,-250,215,-270,195,-235,215,-260,150,-175,215,-255
278334,2023-05-31T01:45:00+00:00,San Francisco,Pittsburgh,John Brebbia,Johan Oviedo,1,2,-145,120,-160,130,-142,120,-162,136,-154,130,-145,122,-150,130,-160,140,-150,130,-165,140
278346,2023-05-31T02:10:00+00:00,LA Dodgers,Washington,Tony Gonsolin,Jake Irvin,9,3,-300,230,-300,240,-335,270,-360,290,-303,240,-323,250,-300,240,-320,260,-340,280,-315,260
