gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
300239,2024-06-18T22:10:00+00:00,Miami,St. Louis,Roddery Munoz,Michael Lynn,9,8,125,-155,110,-135,120,-142,-106,-122,130,-154,122,-145,125,-150,115,-135,130,-155,114,-135
300240,2024-06-18T22:40:00+00:00,Philadelphia,San Diego,Aaron Nola,Michael King,4,3,-155,125,-160,135,-148,126,-166,140,-154,130,-164,140,-150,125,-165,140,-155,130,-180,140
300233,2024-06-18T22:40:00+00:00,Cleveland,Seattle,Triston McKenzie,Bryce Miller,5,8,-120,100,-135,110,-124,106,-136,116,-120,100,-141,118,-115,-105,-140,120,-122,102,-135,114
300234,2024-06-18T22:40:00+00:00,Pittsburgh,Cincinnati,Bailey Falter,Nick Lodolo,1,2,115,-140,100,-120,118,-138,106,-124,115,-135,105,-125,115,-135,105,-125,114,-135,100,-120
300232,2024-06-18T22:45:00+00:00,Washington,Arizona,Jake Irvin,Slade Cecconi,0,5,-120,100,-130,110,-120,102,-126,108,-120,100,-135,115,-115,-105,-125,105,-120,100,-135,105
300241,2024-06-18T23:05:00+00:00,NY Yankees,Baltimore,Nestor Cortes,Albert Suarez,4,2,-155,125,-140,120,-146,124,-144,122,-154,130,-141,118,-150,125,-140,120,-155,130,-140,110
300242,2024-06-18T23:07:00+00:00,Toronto,Boston,Chris Bassitt,Tanner Houck,3,4,100,-120,110,-130,-102,-116,108,-138,-110,-110,115,-135,-110,-110,115,-135,-110,-110,-105,-125
300235,2024-06-18T23:20:00+00:00,Atlanta,Detroit,Spencer Schwellenbach,Casey Mize,2,1,-175,145,-165,140,-162,136,-162,136,-169,143,-161,135,-170,145,-165,140,-170,142,-175,135
300237,2024-06-18T23:40:00+00:00,Minnesota,Tampa Bay,Pablo Lopez,Aaron Civale,7,6,-155,125,-185,150,-158,134,-188,158,-154,130,-196,162,-155,130,-185,155,-155,130,-192,160
300243,2024-06-19T00:05:00+00:00,Chi. Cubs,San Francisco,Justin Steele,Logan Webb,5,2,-110,-110,-110,-110,-102,-116,-134,106,-110,-110,-110,-110,-110,-110,-115,-105,-112,-108,-135,105
300244,2024-06-19T00:05:00+00:00,Texas,NY Mets,Michael Lorenzen,Luis Severino,6,7,-110,-110,105,-125,-102,-116,-110,-116,-110,-110,105,-125,-110,-110,110,-130,-112,-108,100,-130
300236,2024-06-19T00:10:00+00:00,Chi. White Sox,Houston,Jonathan Cannon,Framber Valdez,2,0,170,-210,145,-175,180,-215,130,-166,170,-204,148,-175,165,-200,150,-180,170,-205,130,-166
300245,2024-06-19T00:40:00+00:00,Colorado,LA Dodgers,Austin Gomber,Walker Buehler,9,11,150,-185,155,-190,162,-194,164,-196,158,-189,162,-196,155,-185,155,-185,160,-192,170,-220
300246,2024-06-19T01:38:00+00:00,LA Angels,Milwaukee,Griffin Canning,Tobias Myers,3,6,110,-135,125,-155,116,-136,116,-146,115,-135,135,-161,110,-130,130,-155,114,-135,114,-145
300238,2024-06-19T01:40:00+00:00,Athletics,Kansas City,Hogan Harris,Alec Marsh,7,5,110,-135,110,-130,114,-134,102,-130,115,-135,115,-135,110,-130,110,-130,114,-135,110,-130
