gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
259336,2022-06-13T23:05:00+00:00,Washington,Atlanta,Erasmo Ramirez,Ian Anderson,5,9,135,-160,120,-145,136,-162,130,-154,140,-161,130,-149,140,-160,135,-155,135,-155,130,-150
259338,2022-06-13T23:05:00+00:00,Philadelphia,Miami,Aaron Nola,Sandy Alcantara,3,2,-165,140,-120,100,-164,138,-126,108,-161,140,-120,100,-155,135,-120,100,-150,130,-125,105
259334,2022-06-13T23:07:00+00:00,Toronto,Baltimore,Alek Manoah,Kyle Bradish,11,1,-300,240,-275,220,-300,245,-295,240,-294,245,-278,235,-300,240,-280,230,-310,245,-300,235
259337,2022-06-13T23:10:00+00:00,Detroit,Chi. White Sox,Rony Garcia,Michael Lynn,5,9,110,-135,105,-130,108,-126,120,-142,110,-130,115,-135,110,-130,115,-135,110,-130,115,-135
259332,2022-06-13T23:45:00+00:00,St. Louis,Pittsburgh,Zack Thompson,Mitch Keller,7,5,-200,165,-190,155,-200,168,-190,160,-200,175,-185,165,-200,170,-185,165,-195,165,-190,160
259339,2022-06-14T00:05:00+00:00,Chi. Cubs,San Diego,Justin Steele,Yu Darvish,1,4,115,-140,110,-135,114,-134,110,-130,115,-135,110,-130,115,-135,110,-130,100,-120,110,-130
259333,2022-06-14T00:05:00+00:00,Texas,Houston,Taylor Hearn,Cristian Javier,5,3,135,-160,125,-150,134,-158,130,-154,140,-161,140,-161,135,-155,140,-160,130,-150,135,-155
259330,2022-06-14T01:40:00+00:00,Arizona,Cincinnati,Merrill Kelly,Michael Minor,4,5,-155,125,-150,125,-152,128,-162,136,-145,125,-161,140,-145,125,-155,135,-145,125,-170,150
259331,2022-06-14T01:45:00+00:00,San Francisco,Kansas City,Robert Wood,Brady Singer,6,2,-175,145,-175,145,-176,148,-178,150,-175,155,-175,155,-170,150,-260,215,-165,145,-170,150
259335,2022-06-14T02:10:00+00:00,Seattle,Minnesota,Chris Flexen,Christopher Archer,2,3,-120,100,-115,-105,-120,102,-112,-104,-120,100,-125,105,-120,100,-115,-105,-120,100,-120,100
