gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
279258,2023-08-11T22:40:00+00:00,Tampa Bay,Cleveland,Aaron Civale,Xzavion Curry,9,8,-200,165,-210,170,-210,176,-210,176,-204,170,-204,170,-200,170,-200,170,-170,142,-205,170
279267,2023-08-11T22:40:00+00:00,Miami,NY Yankees,Jesus Luzardo,Ian Hamilton,4,9,-145,120,-145,120,-148,126,-146,124,-145,122,-145,122,-145,125,-140,120,-118,-102,-145,114
279268,2023-08-11T23:05:00+00:00,Philadelphia,Minnesota,Cristopher Sanchez,Dallas Keuchel,13,2,-160,135,-150,125,-154,130,-142,120,-164,140,-154,130,-170,150,-145,125,-162,136,-150,120
279269,2023-08-11T23:05:00+00:00,Pittsburgh,Cincinnati,Johan Oviedo,Andrew Abbott,2,9,105,-125,-110,-110,100,-118,-116,-102,105,-125,-115,-105,105,-125,-120,100,110,-130,-115,-115
279270,2023-08-11T23:05:00+00:00,Washington,Oakland,Joan Adon,Paul Blackburn,8,2,-105,-115,-120,100,108,-126,-120,102,-110,-110,-115,-105,-110,-110,-120,100,-108,-112,-150,120
279257,2023-08-11T23:07:00+00:00,Toronto,Chi. Cubs,Jose Berrios,Javier Assad,2,6,-160,135,-155,130,-166,140,-152,128,-161,135,-149,126,-160,140,-145,125,-118,-102,-160,124
279256,2023-08-11T23:10:00+00:00,Boston,Detroit,Chris Sale,Tarik Skubal,5,2,-160,135,-135,115,-162,136,-168,132,-164,140,-130,110,-160,140,-130,110,-162,136,-160,124
279260,2023-08-11T23:10:00+00:00,NY Mets,Atlanta,Tylor Megill,Charlie Morton,0,7,150,-185,150,-185,152,-180,134,-172,150,-179,158,-189,155,-175,167,-192,140,-166,140,-180
279259,2023-08-12T00:10:00+00:00,Houston,LA Angels,Justin Verlander,Reid Detmers,11,3,-200,165,-175,145,-188,158,-178,150,-204,170,-169,143,-200,170,-175,155,-166,140,-175,145
279266,2023-08-12T00:10:00+00:00,Kansas City,St. Louis,Dylan Coleman,Adam Wainwright,12,8,-110,-110,105,-125,-106,-110,104,-122,-105,-115,100,-120,-105,-115,110,-130,-108,-112,110,-130
279265,2023-08-12T00:10:00+00:00,Chi. White Sox,Milwaukee,Michael Kopech,Corbin Burnes,6,7,145,-175,150,-185,148,-176,184,-240,143,-169,158,-189,145,-165,155,-175,136,-162,150,-195
279264,2023-08-12T01:40:00+00:00,Arizona,San Diego,Ryne Nelson,Blake Snell,5,10,145,-175,140,-165,150,-178,116,-148,143,-169,135,-161,145,-165,140,-160,136,-162,114,-145
279262,2023-08-12T02:10:00+00:00,Seattle,Baltimore,Luis Castillo,Kyle Gibson,9,2,-145,120,-145,120,-152,128,-156,122,-141,118,-135,115,-135,115,-150,130,-125,105,-166,130
279263,2023-08-12T02:10:00+00:00,LA Dodgers,Colorado,Michael Lynn,Austin Gomber,6,1,-350,260,-300,240,-330,265,-310,250,-323,250,-294,235,-300,240,-290,235,-310,250,-330,240
279261,2023-08-12T02:15:00+00:00,San Francisco,Texas,Scott Alexander,Jon Gray,1,2,-110,-110,-105,-115,-108,-108,-118,-108,-110,-110,-110,-110,-110,-110,-110,-110,-112,-108,-115,-115
