gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
260901,2022-08-15T19:10:00+00:00,Cleveland,Detroit,Aaron Civale,Andrew Hutchison,4,1,,,,,,,,,,,,,,,,,,,,
260897,2022-08-15T22:40:00+00:00,Cincinnati,Philadelphia,Michael Minor,Noah Syndergaard,3,4,150.0,-185.0,145.0,-175.0,150.0,-178.0,150.0,-196.0,150.0,-179.0,158.0,-189.0,150.0,-170.0,155.0,-175.0,155.0,-180.0,150.0,-185.0
260912,2022-08-15T22:40:00+00:00,Miami,San Diego,Sandy Alcantara,Joe Musgrove,3,0,115.0,-140.0,120.0,-145.0,112.0,-132.0,110.0,-140.0,110.0,-130.0,122.0,-145.0,110.0,-130.0,130.0,-150.0,115.0,-135.0,105.0,-135.0
269873,2022-08-15T22:40:00+00:00,Cleveland,Detroit,Xzavion Curry,Bryan Garcia,5,7,-200.0,170.0,-200.0,165.0,-215.0,180.0,-280.0,205.0,-222.0,180.0,-204.0,170.0,-220.0,180.0,-200.0,170.0,-195.0,165.0,-255.0,205.0
260902,2022-08-15T23:05:00+00:00,Washington,Chi. Cubs,Josiah Gray,Marcus Stroman,5,4,120.0,-145.0,110.0,-135.0,120.0,-142.0,122.0,-144.0,118.0,-141.0,118.0,-141.0,120.0,-140.0,120.0,-140.0,130.0,-150.0,110.0,-140.0
260910,2022-08-15T23:05:00+00:00,NY Yankees,Tampa Bay,Gerrit Cole,Jalen Beeks,0,4,-225.0,180.0,-250.0,190.0,-250.0,205.0,-255.0,210.0,-233.0,192.0,-250.0,205.0,-230.0,190.0,-250.0,210.0,-230.0,195.0,-235.0,190.0
260906,2022-08-15T23:07:00+00:00,Toronto,Baltimore,Yusei Kikuchi,Kyle Bradish,3,7,-165.0,135.0,-155.0,125.0,-166.0,140.0,-124.0,-102.0,-164.0,140.0,-161.0,135.0,-165.0,145.0,-160.0,140.0,-155.0,135.0,-140.0,110.0
260908,2022-08-15T23:20:00+00:00,Atlanta,NY Mets,Spencer Strider,Carlos Carrasco,13,1,-150.0,125.0,-160.0,135.0,-148.0,126.0,-176.0,138.0,-154.0,130.0,-154.0,130.0,-150.0,130.0,-145.0,125.0,-170.0,145.0,-160.0,130.0
260914,2022-08-15T23:40:00+00:00,Minnesota,Kansas City,Joe Ryan,Kris Bubic,4,2,-200.0,165.0,-185.0,150.0,-200.0,168.0,-190.0,160.0,-204.0,170.0,-189.0,158.0,-220.0,180.0,-192.0,167.0,-215.0,185.0,-190.0,155.0
260905,2022-08-16T00:05:00+00:00,Texas,Oakland,Glenn Otto,James Kaprielian,2,1,-160.0,135.0,-160.0,135.0,-162.0,136.0,-152.0,120.0,-161.0,135.0,-161.0,135.0,-160.0,140.0,-160.0,140.0,-150.0,130.0,-140.0,110.0
260909,2022-08-16T00:10:00+00:00,Chi. White Sox,Houston,Johnny Cueto,Jose Urquidy,4,2,115.0,-140.0,100.0,-120.0,114.0,-134.0,108.0,-126.0,115.0,-135.0,110.0,-130.0,115.0,-135.0,105.0,-125.0,110.0,-130.0,100.0,-130.0
260916,2022-08-16T00:10:00+00:00,Milwaukee,LA Dodgers,Freddy Peralta,Julio Urias,0,4,150.0,-185.0,145.0,-175.0,150.0,-178.0,126.0,-160.0,135.0,-161.0,143.0,-169.0,135.0,-155.0,-125.0,105.0,130.0,-150.0,125.0,-155.0
260903,2022-08-16T01:38:00+00:00,LA Angels,Seattle,Shohei Ohtani,Luis Castillo,2,6,-150.0,125.0,-110.0,-110.0,-120.0,102.0,-108.0,-108.0,-145.0,122.0,-125.0,105.0,-145.0,125.0,140.0,-160.0,-135.0,115.0,-110.0,-110.0
260904,2022-08-16T01:45:00+00:00,San Francisco,Arizona,Alex Cobb,Madison Bumgarner,6,1,-185.0,150.0,-190.0,155.0,-168.0,142.0,-200.0,168.0,-179.0,150.0,-189.0,158.0,-175.0,155.0,-115.0,-105.0,-180.0,155.0,-190.0,160.0
