gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
260244,2022-07-22T22:40:00+00:00,Cincinnati,St. Louis,Graham Ashcraft,Adam Wainwright,9,5,120,-145,115,-140,124,-146,128,-152,118,-141,130,-154,120,-140,130,-150,125,-145,115,-145
260248,2022-07-22T23:05:00+00:00,Philadelphia,Chi. Cubs,Kyle Gibson,Justin Steele,2,15,-140,115,-135,110,-146,124,-132,112,-141,118,-135,115,-135,115,-160,140,-135,115,-140,120
260251,2022-07-22T23:05:00+00:00,Pittsburgh,Miami,Zach Thompson,Braxton Garrett,1,8,100,-120,105,-125,108,-126,116,-136,105,-125,110,-130,-105,-115,-110,-110,110,-130,110,-130
260252,2022-07-22T23:05:00+00:00,Baltimore,NY Yankees,Tyler Wells,Jameson Taillon,6,7,135,-160,125,-150,146,-174,142,-182,143,-169,130,-154,145,-165,195,-235,140,-165,140,-175
260241,2022-07-22T23:10:00+00:00,NY Mets,San Diego,Max Scherzer,Yu Darvish,1,4,-190,155,-185,150,-180,152,-200,168,-189,158,-189,158,-185,165,-150,130,-175,150,-180,155
260247,2022-07-22T23:10:00+00:00,Boston,Toronto,Nathan Eovaldi,Kevin Gausman,5,28,-105,-115,100,-120,-108,-108,108,-126,-110,-110,105,-125,-110,-110,100,-120,-110,-110,100,-130
260249,2022-07-22T23:20:00+00:00,Atlanta,LA Angels,Charlie Morton,Shohei Ohtani,8,1,-155,125,-150,125,-154,130,-152,128,-154,130,-154,130,-150,130,-200,170,-150,130,-150,130
260245,2022-07-23T00:10:00+00:00,Kansas City,Tampa Bay,Brad Keller,Drew Rasmussen,3,7,100,-120,120,-145,-112,-104,126,-148,-105,-115,115,-135,-115,-105,125,-145,105,-125,120,-150
260266,2022-07-23T00:10:00+00:00,Milwaukee,Colorado,Corbin Burnes,Antonio Senzatela,6,5,-275,220,-300,240,-245,200,-330,265,-233,192,-303,240,-260,215,-280,230,-215,185,-320,250
260250,2022-07-23T00:10:00+00:00,Chi. White Sox,Cleveland,Lucas Giolito,Cal Quantrill,2,8,-165,140,-165,140,-168,142,-168,142,-164,140,-154,130,-165,145,-160,140,-165,140,-160,130
260240,2022-07-23T01:40:00+00:00,Arizona,Washington,Zac Gallen,Patrick Corbin,10,1,-155,125,-160,135,-168,142,-174,136,-161,135,-161,135,-160,140,-150,130,-155,135,-165,140
260246,2022-07-23T01:40:00+00:00,Oakland,Texas,Cole Irvin,Spencer Howard,5,4,-105,-115,-105,-115,-112,-104,-102,-116,-115,-105,-105,-115,-110,-110,105,-125,-115,-105,-105,-115
260242,2022-07-23T02:10:00+00:00,Seattle,Houston,Marco Gonzales,Jose Urquidy,2,5,100,-120,105,-125,100,-118,110,-130,100,-120,105,-125,100,-120,110,-130,-105,-115,100,-120
260243,2022-07-23T02:10:00+00:00,LA Dodgers,San Francisco,Tyler Anderson,Logan Webb,5,1,-145,120,-155,125,-142,120,-166,140,-141,118,-145,122,-140,120,-150,130,-140,120,-165,140
