Team,Batting Average,Date,Team Abbreviation
Texas,0.274175,2023-07-21,TEX
Atlanta,0.268923,2023-07-21,ATL
Miami,0.265728,2023-07-21,MIA
Boston,0.263284,2023-07-21,BOS
Toronto,0.260909,2023-07-21,TOR
Washington,0.26054,2023-07-21,WSN
Arizona,0.257751,2023-07-21,ARI
Philadelphia,0.257617,2023-07-21,PHI
Tampa Bay,0.257517,2023-07-21,TBR
St. Louis,0.25716,2023-07-21,STL
LA Angels,0.256216,2023-07-21,LAA
Baltimore,0.253851,2023-07-21,BAL
Cincinnati,0.252939,2023-07-21,CIN
Cleveland,0.252052,2023-07-21,CLE
Colorado,0.25139,2023-07-21,COL
Chi Cubs,0.250308,2023-07-21,CHC
Houston,0.249317,2023-07-21,HOU
SF Giants,0.244451,2023-07-21,SFG
LA Dodgers,0.244024,2023-07-21,LAD
Chi Sox,0.238337,2023-07-21,CHW
NY Mets,0.236651,2023-07-21,NYM
Pittsburgh,0.23641,2023-07-21,PIT
Minnesota,0.234991,2023-07-21,MIN
San Diego,0.233956,2023-07-21,SDP
Kansas City,0.231808,2023-07-21,KCR
Milwaukee,0.231227,2023-07-21,MIL
Seattle,0.230601,2023-07-21,SEA
Detroit,0.22968,2023-07-21,DET
NY Yankees,0.229637,2023-07-21,NYY
Sacramento,0.221301,2023-07-21,OAK
