Team,Batting Average,Date,Team Abbreviation
Tampa Bay,0.272031,2023-05-20,TBR
Boston,0.270847,2023-05-20,BOS
Chi Cubs,0.26671,2023-05-20,CHC
Arizona,0.266667,2023-05-20,ARI
Texas,0.266447,2023-05-20,TEX
LA Angels,0.26192,2023-05-20,LAA
St. Louis,0.26005,2023-05-20,STL
Washington,0.258361,2023-05-20,WSN
Atlanta,0.258344,2023-05-20,ATL
Philadelphia,0.257958,2023-05-20,PHI
Toronto,0.256113,2023-05-20,TOR
Colorado,0.255446,2023-05-20,COL
Baltimore,0.25133,2023-05-20,BAL
Miami,0.248505,2023-05-20,MIA
Cincinnati,0.247423,2023-05-20,CIN
Pittsburgh,0.246397,2023-05-20,PIT
Houston,0.245768,2023-05-20,HOU
Chi Sox,0.242731,2023-05-20,CHW
SF Giants,0.242424,2023-05-20,SFG
NY Mets,0.241176,2023-05-20,NYM
Milwaukee,0.239085,2023-05-20,MIL
NY Yankees,0.235218,2023-05-20,NYY
LA Dodgers,0.232026,2023-05-20,LAD
Kansas City,0.230469,2023-05-20,KCR
Cleveland,0.229877,2023-05-20,CLE
Minnesota,0.22981,2023-05-20,MIN
Detroit,0.22921,2023-05-20,DET
Sacramento,0.228535,2023-05-20,OAK
Seattle,0.228011,2023-05-20,SEA
San Diego,0.22442,2023-05-20,SDP
