gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
260393,2022-07-27T16:35:00+00:00,Philadelphia,Atlanta,Kyle Gibson,Charlie Morton,7,2,125,-150,120,-145,116,-136,120,-142,130,-154,122,-145,125,-145,120,-140,140,-165,125,-145
260388,2022-07-27T17:10:00+00:00,Detroit,San Diego,Tarik Skubal,Yu Darvish,4,3,110,-135,120,-145,112,-132,120,-142,115,-135,118,-141,115,-135,120,-140,110,-130,120,-140
260410,2022-07-27T18:10:00+00:00,Milwaukee,Minnesota,Corbin Burnes,Christopher Archer,10,4,-190,155,-200,170,-200,168,-225,188,-196,162,-222,180,-192,167,-220,180,-150,130,-220,180
260385,2022-07-27T18:10:00+00:00,Kansas City,LA Angels,Brad Keller,Janson Junk,0,4,-135,110,-135,110,-142,120,-130,110,-135,115,-130,110,-130,110,-130,110,-120,100,-135,105
260394,2022-07-27T19:10:00+00:00,Colorado,Chi. White Sox,Antonio Senzatela,Lucas Giolito,6,5,110,-135,110,-135,116,-136,108,-126,118,-141,110,-130,120,-140,110,-130,115,-135,105,-135
260386,2022-07-27T19:10:00+00:00,LA Dodgers,Washington,Andrew Heaney,Patrick Corbin,7,1,-275,220,-275,225,-295,240,-255,210,-286,228,-278,222,-275,225,-270,220,-285,240,-255,205
260387,2022-07-27T19:37:00+00:00,Oakland,Houston,Cole Irvin,Cristian Javier,4,2,165,-200,180,-225,152,-180,148,-190,170,-204,180,-222,170,-200,180,-220,170,-200,180,-220
260389,2022-07-27T19:40:00+00:00,Arizona,San Francisco,Zac Gallen,Logan Webb,5,3,-105,-115,-105,-115,108,-130,-104,-112,110,-130,-105,-115,100,-120,-105,-115,110,-130,105,-135
260391,2022-07-27T19:40:00+00:00,Seattle,Texas,Marco Gonzales,Jon Gray,4,2,-105,-115,105,-125,-108,-108,100,-128,100,-120,105,-125,-105,-115,105,-125,-110,-110,-105,-125
260395,2022-07-27T22:40:00+00:00,Cincinnati,Miami,Luis Castillo,Braxton Garrett,5,3,-160,135,-150,125,-162,136,-158,134,-161,135,-164,140,-160,140,-160,140,-125,105,-155,135
260390,2022-07-27T23:05:00+00:00,Baltimore,Tampa Bay,Tyler Wells,Drew Rasmussen,4,6,-105,-115,-120,100,106,-124,-120,102,105,-125,-115,-105,105,-125,-115,-105,110,-130,-115,-115
260392,2022-07-27T23:07:00+00:00,Toronto,St. Louis,Kevin Gausman,Adam Wainwright,1,6,-250,200,-275,220,-235,194,-260,215,-233,192,-270,215,-250,210,-270,220,-175,150,-255,215
260396,2022-07-27T23:10:00+00:00,NY Mets,NY Yankees,Max Scherzer,Domingo German,3,2,-165,135,-190,155,-174,146,-200,168,-161,135,-196,162,-165,145,-185,165,-165,140,-195,160
260384,2022-07-27T23:10:00+00:00,Boston,Cleveland,Nathan Eovaldi,Cal Quantrill,6,7,-135,110,-135,110,-134,114,-136,116,-135,115,-135,115,-135,115,-135,115,-130,110,-140,110
