gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
300174,2024-06-13T17:05:00+00:00,Baltimore,Atlanta,Cole Irvin,Reynaldo Lopez,3,6,-115,-105,-110,-110,-116,-102,-112,-104,-115,-105,-115,-105,-115,-105,-115,-105,-115,-105,-120,-110
300176,2024-06-13T17:10:00+00:00,Detroit,Washington,Casey Mize,Patrick Corbin,7,2,-140,115,-155,130,-108,-108,-156,132,-145,122,-161,135,-110,-110,-150,125,-108,-112,-155,130
300172,2024-06-13T18:10:00+00:00,Kansas City,NY Yankees,Alec Marsh,Nestor Cortes,4,3,135,-160,140,-165,120,-142,132,-168,130,-154,140,-164,130,-155,140,-165,130,-155,140,-180
300177,2024-06-13T18:15:00+00:00,St. Louis,Pittsburgh,Michael Lynn,Mitch Keller,4,3,-110,-110,-105,-115,-108,-108,-102,-116,-110,-110,100,-120,-110,-110,100,-120,-110,-110,-110,-120
300168,2024-06-13T22:50:00+00:00,Tampa Bay,Chi. Cubs,Taj Bradley,Justin Steele,3,2,-105,-115,-110,-110,-102,-116,-112,-112,-105,-115,100,-120,-105,-115,-105,-115,-105,-115,-110,-120
300173,2024-06-13T23:10:00+00:00,NY Mets,Miami,Luis Severino,Roddery Munoz,3,2,-190,155,-200,165,-190,160,-215,164,-189,158,-208,175,-185,155,-200,165,-192,160,-230,175
300175,2024-06-13T23:10:00+00:00,Boston,Philadelphia,Tanner Houck,Aaron Nola,9,3,-105,-115,-110,-110,-102,-116,100,-128,-105,-115,-110,-110,-105,-115,-105,-115,-105,-115,114,-145
300171,2024-06-13T23:40:00+00:00,Minnesota,Athletics,Joe Ryan,Luis Medina,6,2,-250,190,-275,220,-220,184,-245,200,-238,196,-294,235,-245,200,-275,225,-230,190,-280,210
300167,2024-06-14T01:40:00+00:00,Seattle,Chi. White Sox,Emerson Hancock,Garrett Crochet,2,3,-185,150,-115,-105,-178,150,-120,-106,-161,135,-110,-110,-180,150,-120,100,-180,150,-115,-115
300170,2024-06-14T01:40:00+00:00,Arizona,LA Angels,Brandon Pfaadt,Griffin Canning,11,1,-185,150,-200,165,-196,164,-198,166,-175,148,-196,162,-180,150,-200,165,-185,154,-205,170
300169,2024-06-14T02:10:00+00:00,LA Dodgers,Texas,Michael Grove,Michael Lorenzen,1,3,-225,185,-185,150,-245,200,-196,150,-196,162,-189,158,-225,185,-185,155,-225,185,-200,154
