gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
260143,2022-07-14T16:10:00+00:00,Miami,Pittsburgh,Braxton Garrett,Zach Thompson,3,2,-160,135,-160,135,-164,138,-132,104,-161,135,-161,135,-160,140,-160,140,-150,130,-130,100
260126,2022-07-14T19:10:00+00:00,Colorado,San Diego,Kyle Freeland,Blake Snell,8,5,110,-135,115,-135,114,-134,118,-138,110,-130,115,-135,115,-135,115,-135,120,-140,110,-140
260131,2022-07-14T23:05:00+00:00,Washington,Atlanta,Anibal Sanchez,Kyle Wright,4,5,180,-225,190,-250,188,-225,182,-240,180,-222,196,-238,180,-220,170,-200,175,-205,190,-225
260132,2022-07-14T23:05:00+00:00,NY Yankees,Cincinnati,Nestor Cortes,Luis Castillo,6,7,-200,165,-190,155,-225,188,-180,140,-222,180,-175,148,-192,167,-185,165,-165,140,-160,130
260130,2022-07-14T23:07:00+00:00,Toronto,Kansas City,Kevin Gausman,Angel Zerpa,1,3,-350,260,-400,310,-375,300,-405,320,-357,278,-435,328,-340,270,-425,325,-305,255,-410,330
260128,2022-07-14T23:10:00+00:00,Tampa Bay,Boston,Drew Rasmussen,Kutter Crawford,5,4,-130,110,-130,110,-132,112,-132,104,-130,110,-125,105,-130,110,-125,105,-130,110,-125,-105
265635,2022-07-14T23:10:00+00:00,Cleveland,Detroit,Triston McKenzie,Elvin Rodriguez,4,0,-250,190,-250,190,-250,205,-250,188,-250,205,-238,196,-245,205,-250,210,-225,190,-255,205
260127,2022-07-14T23:15:00+00:00,St. Louis,LA Dodgers,Dakota Hudson,Tyler Anderson,0,4,125,-150,125,-155,130,-154,130,-154,130,-154,122,-145,130,-150,130,-150,125,-145,130,-150
260145,2022-07-14T23:40:00+00:00,Minnesota,Chi. White Sox,Sonny Gray,Johnny Cueto,2,12,-150,125,-160,135,-154,130,-164,128,-161,135,-164,140,-150,130,-135,115,-175,150,-135,105
260147,2022-07-15T00:05:00+00:00,Chi. Cubs,NY Mets,Keegan Thompson,Carlos Carrasco,0,8,120,-145,115,-135,120,-142,112,-142,122,-145,110,-130,125,-145,115,-135,115,-135,110,-140
260129,2022-07-15T00:05:00+00:00,Texas,Seattle,Martin Perez,Marco Gonzales,5,6,-120,100,-130,110,-116,-102,-130,104,-110,-110,-130,110,-110,-110,-125,105,-115,-105,-125,-105
260125,2022-07-15T00:07:00+00:00,LA Angels,Houston,Reid Detmers,Framber Valdez,2,3,135,-160,155,-190,130,-154,156,-186,135,-161,158,-189,135,-155,165,-185,135,-155,155,-180
260133,2022-07-15T01:45:00+00:00,San Francisco,Milwaukee,Carlos Rodon,Corbin Burnes,2,3,-105,-115,-110,-110,-108,-108,-108,-108,-110,-110,-110,-110,-110,-110,100,-120,-110,-110,-110,-110
