gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
260989,2022-08-18T17:15:00+00:00,St. Louis,Colorado,Adam Wainwright,Antonio Senzatela,13,0,-225,180,-250,200,-210,176,-260,196,-222,180,-250,205,-210,175,-245,205,-205,175,-215,175
260991,2022-08-18T18:05:00+00:00,Texas,Oakland,Dane Dunning,Zach Logue,10,3,-190,155,-190,155,-184,154,-235,180,-179,150,-196,162,-185,165,-200,170,-175,150,-210,170
260993,2022-08-18T18:10:00+00:00,Chi. White Sox,Houston,Lucas Giolito,Luis Garcia,5,21,105,-125,110,-135,110,-130,-106,-120,115,-135,110,-130,105,-125,115,-135,110,-130,-110,-120
260996,2022-08-18T18:10:00+00:00,Milwaukee,LA Dodgers,Corbin Burnes,Andrew Heaney,5,3,-105,-115,-115,-105,-108,-108,-144,114,-105,-115,-115,-105,-105,-115,-120,100,-115,-105,-140,110
266521,2022-08-18T19:05:00+00:00,Baltimore,Chi. Cubs,Spenser Watkins,Adrian Sampson,2,3,-145,120,-160,135,-152,128,-166,140,-145,122,-164,140,-145,125,-160,140,-145,125,-165,135
260988,2022-08-18T19:45:00+00:00,San Francisco,Arizona,Logan Webb,Zac Gallen,0,5,-145,120,-150,125,-154,130,-148,126,-145,122,-154,130,-145,125,-155,135,-120,100,-150,130
260994,2022-08-18T23:05:00+00:00,NY Yankees,Toronto,Frankie Montas Jr.,Jose Berrios,2,9,-145,120,-160,135,-144,122,-168,142,-141,118,-164,140,-140,120,-165,145,-135,115,-175,140
260986,2022-08-18T23:05:00+00:00,Pittsburgh,Boston,JT Brubaker,Josh Winckowski,8,2,155,-190,125,-150,164,-196,112,-142,135,-161,130,-154,170,-200,135,-155,160,-190,110,-140
260990,2022-08-18T23:10:00+00:00,Tampa Bay,Kansas City,Luis Patino,Max Castillo,7,1,-200,170,-190,155,-198,166,-190,160,-227,185,-189,158,-240,200,-185,165,-210,180,-165,135
260992,2022-08-18T23:20:00+00:00,Atlanta,NY Mets,Max Fried,Jacob deGrom,3,2,-200,-200,115,-140,112,-132,116,-136,100,-120,115,-135,-110,-110,120,-140,100,-120,110,-140
260987,2022-08-19T01:40:00+00:00,San Diego,Washington,Yu Darvish,Anibal Sanchez,1,3,-350,275,-375,300,-375,300,-390,310,-400,310,-400,310,-400,320,-400,320,-380,310,-410,310
