gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
260942,2022-08-16T22:40:00+00:00,Miami,San Diego,Edward Cabrera,Sean Manaea,4,3,135,-160,125,-150,136,-162,128,-152,150,-179,130,-154,135,-155,120,-140,165,-195,115,-145
260937,2022-08-16T22:40:00+00:00,Cincinnati,Philadelphia,Timothy James Zeuch,Kyle Gibson,4,11,150,-185,145,-175,158,-188,150,-178,150,-179,162,-196,155,-175,155,-175,155,-180,140,-175
260930,2022-08-16T23:05:00+00:00,Washington,Chi. Cubs,Patrick Corbin,Justin Steele,5,7,135,-160,125,-155,138,-164,138,-164,130,-154,143,-169,135,-155,140,-160,140,-165,135,-155
260940,2022-08-16T23:05:00+00:00,NY Yankees,Tampa Bay,Nestor Cortes,Jeffrey Springs,1,3,-175,145,-155,125,-205,172,-154,122,-204,170,-169,143,-170,150,-150,130,-180,155,-150,120
260931,2022-08-16T23:05:00+00:00,Pittsburgh,Boston,Mitch Keller,Nick Pivetta,3,5,120,-145,110,-135,120,-142,120,-142,118,-141,122,-145,120,-140,120,-140,110,-130,125,-145
260936,2022-08-16T23:07:00+00:00,Toronto,Baltimore,Alek Manoah,Dean Kremer,2,4,-225,185,-225,180,-225,188,-215,180,-233,192,-208,175,-235,195,-170,150,-230,195,-210,180
260929,2022-08-16T23:10:00+00:00,Cleveland,Detroit,Zach Plesac,Garrett Hill,3,4,-225,180,-225,180,-220,184,-220,184,-222,180,-222,180,-210,175,-220,180,-195,165,-220,180
260938,2022-08-16T23:20:00+00:00,Atlanta,NY Mets,Charlie Morton,Taijuan Walker,5,0,-155,125,-165,135,-136,116,-166,140,-145,122,-154,130,-145,125,-165,145,-125,105,-175,140
260944,2022-08-16T23:40:00+00:00,Minnesota,Kansas City,Sonny Gray,Donald Greinke,9,0,-200,165,-190,155,-184,154,-200,168,-196,162,-196,162,-192,167,-180,160,-215,185,-185,150
260934,2022-08-16T23:45:00+00:00,St. Louis,Colorado,Jose Quintana,Kyle Freeland,5,4,-225,180,-225,180,-225,188,-245,200,-204,170,-238,196,-210,175,-200,170,-190,160,-240,200
260935,2022-08-17T00:05:00+00:00,Texas,Oakland,Kohei Arihara,JP Sears,1,5,-115,-105,-130,105,-120,102,-104,-122,-120,100,-130,110,-115,-105,-135,115,-125,105,-105,-125
260939,2022-08-17T00:10:00+00:00,Chi. White Sox,Houston,Dylan Cease,Justin Verlander,4,3,105,-125,105,-130,-102,-116,116,-136,105,-125,105,-125,105,-125,115,-135,115,-135,110,-140
260946,2022-08-17T00:10:00+00:00,Milwaukee,LA Dodgers,Brandon Woodruff,Ryan Pepiot,5,4,-120,100,-115,-105,-116,-102,-120,102,105,-125,-130,110,-125,105,-125,105,100,-120,-135,105
260932,2022-08-17T01:38:00+00:00,LA Angels,Seattle,Jose Suarez,Robbie Ray,2,8,140,-165,145,-175,144,-172,138,-176,150,-179,150,-179,140,-160,155,-175,160,-190,140,-175
260933,2022-08-17T01:45:00+00:00,San Francisco,Arizona,Jakob Junis,Merrill Kelly,2,1,-115,-105,-125,105,-108,-108,-132,104,-115,-105,-130,110,-115,-105,-220,180,-125,105,-135,105
