gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
259131,2022-05-29T15:35:00+00:00,Cincinnati,San Francisco,Tyler Mahle,Alex Cobb,4,6,125.0,-155.0,130.0,-155.0,122,-144,128,-152,125,-145,130,-149,125,-145,130,-150,100,-120,120,-150
259136,2022-05-29T17:35:00+00:00,Atlanta,Miami,Max Fried,Elieser Hernandez,6,3,-200.0,170.0,-250.0,190.0,-200,168,-235,194,-213,185,-222,190,-200,170,-225,185,-200,170,-235,190
259125,2022-05-29T17:35:00+00:00,Boston,Baltimore,Nick Pivetta,Bruce Zimmermann,12,2,,,,,-172,144,-205,158,-185,165,-185,165,-165,145,-185,165,-160,140,-200,160
259128,2022-05-29T17:35:00+00:00,Washington,Colorado,Josiah Gray,Kyle Freeland,6,5,-115.0,-105.0,-125.0,105.0,-122,104,-120,102,-120,100,-125,105,-115,-105,-125,105,-115,-105,-130,100
259137,2022-05-29T17:40:00+00:00,Tampa Bay,NY Yankees,Shane McClanahan,Luis Severino,4,2,-125.0,105.0,-145.0,120.0,-126,108,-144,122,-135,115,-141,120,-125,105,-140,120,-120,100,-140,120
259126,2022-05-29T17:40:00+00:00,Detroit,Cleveland,Elvin Rodriguez,Triston McKenzie,2,1,125.0,-155.0,140.0,-165.0,126,-148,138,-164,140,-161,150,-169,130,-150,145,-165,115,-135,145,-165
259135,2022-05-29T18:10:00+00:00,Chi. White Sox,Chi. Cubs,Dylan Cease,Marcus Stroman,5,4,-185.0,150.0,-155.0,130.0,-174,146,-176,138,-169,150,-145,125,-170,150,-150,130,-165,145,-150,120
259139,2022-05-29T18:10:00+00:00,Minnesota,Kansas City,Sonny Gray,Donald Greinke,7,3,-200.0,165.0,-190.0,155.0,-188,158,-198,166,-189,170,-200,175,-185,165,-200,170,-195,165,-200,160
259138,2022-05-29T18:15:00+00:00,St. Louis,Milwaukee,Miles Mikolas,Corbin Burnes,0,8,115.0,-140.0,125.0,-150.0,114,-134,124,-156,115,-135,135,-154,115,-135,125,-145,110,-130,110,-140
259133,2022-05-29T20:07:00+00:00,LA Angels,Toronto,Patrick Sandoval,Jose Berrios,10,11,-120.0,100.0,-145.0,120.0,-120,102,-154,130,-120,100,-149,130,-120,100,-155,135,-110,-110,-155,135
259132,2022-05-29T20:07:00+00:00,Oakland,Texas,James Kaprielian,Dane Dunning,6,5,-110.0,-110.0,100.0,-120.0,-108,-108,102,-120,100,-120,105,-125,-110,-110,100,-120,-110,-110,100,-120
259129,2022-05-29T20:10:00+00:00,San Diego,Pittsburgh,MacKenzie Gore,Roansy Contreras,4,2,-200.0,165.0,-190.0,155.0,-215,180,-178,150,-208,180,-175,155,-210,175,-180,160,-180,155,-180,155
259130,2022-05-29T20:10:00+00:00,Seattle,Houston,Marco Gonzales,Luis Garcia,1,2,125.0,-155.0,135.0,-160.0,122,-144,130,-154,130,-149,125,-145,130,-150,130,-150,115,-135,130,-150
259127,2022-05-29T20:10:00+00:00,Arizona,LA Dodgers,Zach Davies,Tyler Anderson,1,3,170.0,-200.0,170.0,-200.0,168,-200,180,-215,180,-208,180,-208,175,-210,175,-210,165,-195,175,-210
259134,2022-05-29T23:08:00+00:00,NY Mets,Philadelphia,Chris Bassitt,Zack Wheeler,5,4,-125.0,105.0,105.0,-125.0,-120,102,108,-126,-115,-105,110,-130,-125,105,105,-125,-120,100,110,-130
