gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
278834,2023-07-06T17:05:00+00:00,Washington,Cincinnati,MacKenzie Gore,Brandon Williamson,4,5,-120,100,-125,105,-108,-108,100,-128,-115,-105,-135,115,-115,-105,-125,105,-125,105,-130,110
278825,2023-07-06T17:10:00+00:00,Detroit,Oakland,Michael Lorenzen,Hogan Harris,9,0,-165,140,-175,145,-164,138,-178,150,-161,135,-179,152,-160,140,-175,155,-145,125,-175,150
278835,2023-07-06T18:10:00+00:00,Milwaukee,Chi. Cubs,Freddy Peralta,Marcus Stroman,6,5,-105,-115,-115,-105,102,-120,-110,-106,-105,-115,-120,100,-105,-115,-105,-115,100,-120,-110,-110
278829,2023-07-06T21:10:00+00:00,Chi. White Sox,Toronto,Michael Lynn,Jose Berrios,2,6,125,-150,115,-135,130,-154,120,-142,122,-145,122,-145,105,-125,115,-135,120,-140,110,-130
278836,2023-07-06T22:40:00+00:00,Miami,St. Louis,Eury Perez,Jack Flaherty,0,3,-135,110,-130,110,-142,120,-134,114,-135,115,-145,122,-130,110,-125,105,-125,105,-130,110
278832,2023-07-06T22:40:00+00:00,Tampa Bay,Philadelphia,Shawn Armstrong,Cristopher Sanchez,1,3,-130,105,-130,110,-172,144,-132,112,-135,115,-145,122,-135,115,-135,115,-175,150,-130,110
278833,2023-07-06T23:05:00+00:00,NY Yankees,Baltimore,Luis Severino,Kyle Bradish,1,14,100,-120,100,-120,100,-118,110,-130,100,-120,105,-125,105,-125,105,-125,110,-130,105,-125
278827,2023-07-06T23:10:00+00:00,Boston,Texas,Kutter Crawford,Nathan Eovaldi,10,6,115,-140,120,-145,126,-148,120,-142,122,-145,130,-154,120,-140,125,-145,100,-120,120,-140
278831,2023-07-06T23:10:00+00:00,Cleveland,Kansas City,Tanner Bibee,Jordan Lyles,6,1,-210,170,-225,185,-200,168,-225,188,-222,180,-263,210,-200,170,-235,195,-180,155,-225,190
278830,2023-07-07T00:10:00+00:00,Houston,Seattle,Ronel Blanco,George Kirby,1,5,-105,-115,125,-150,110,-130,100,-128,-105,-115,122,-145,-105,-115,125,-145,105,-125,115,-145
278810,2023-07-07T01:00:00+00:00,Chi. White Sox,Toronto,Jesse Scholtens,Yusei Kikuchi,4,5,100,-120,105,-125,102,-120,106,-124,100,-120,105,-125,105,-125,120,-140,-110,-110,115,-135
278828,2023-07-07T01:40:00+00:00,Arizona,NY Mets,Ryne Nelson,Carlos Carrasco,0,9,-130,105,-145,120,-130,110,-138,118,-125,105,-145,122,-130,110,-145,125,-130,110,-140,120
278826,2023-07-07T02:10:00+00:00,LA Dodgers,Pittsburgh,Julio Urias,Johan Oviedo,5,2,-250,200,-200,165,-230,190,-210,176,-250,205,-233,192,-250,210,-200,170,-250,210,-195,165
