gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
278470,2023-06-09T22:40:00+00:00,Tampa Bay,Texas,Tyler Glasnow,Andrew Heaney,8,3,-175,145,-175,145,-174,146,-174,146,-169,143,-169,143,-170,150,-170,150,-180,155,-170,145
278471,2023-06-09T22:40:00+00:00,Detroit,Arizona,Michael Lorenzen,Merrill Kelly,6,11,120,-145,120,-145,120,-142,118,-138,118,-141,115,-135,120,-140,120,-140,155,-180,115,-135
278475,2023-06-09T23:05:00+00:00,Pittsburgh,NY Mets,Rich Hill,Tylor Megill,14,7,100,-120,-120,100,102,-120,-122,104,110,-130,-115,-105,110,-130,-120,100,120,-140,-120,100
278468,2023-06-09T23:05:00+00:00,Baltimore,Kansas City,Tyler Wells,Daniel Lynch IV,3,2,-175,145,-185,150,-172,144,-188,158,-169,143,-204,170,-170,150,-185,165,-165,140,-180,155
278472,2023-06-09T23:05:00+00:00,NY Yankees,Boston,Gerrit Cole,Garrett Whitlock,2,3,-165,140,-155,130,-164,138,-154,130,-164,140,-154,130,-165,145,-150,130,-155,135,-145,125
278474,2023-06-09T23:05:00+00:00,Philadelphia,LA Dodgers,Ranger Suarez,Victor Gonzalez,5,4,-115,-105,-105,-115,-108,-108,-106,-110,-115,-105,-110,-110,-115,-105,-110,-110,-110,-110,-105,-115
278473,2023-06-09T23:07:00+00:00,Toronto,Minnesota,Yusei Kikuchi,Sonny Gray,2,3,-115,-105,-125,105,-118,100,-124,106,-120,100,-125,105,-120,100,-125,105,-130,110,-135,115
278469,2023-06-09T23:10:00+00:00,Cleveland,Houston,Logan Allen,Cristian Javier,10,9,105,-125,-110,-110,112,-132,-110,-106,110,-130,-110,-110,110,-130,-110,-110,110,-130,-105,-115
278467,2023-06-09T23:20:00+00:00,Atlanta,Washington,AJ Smith-Shawver,Josiah Gray,3,2,-200,165,-200,165,-200,168,-215,180,-204,170,-208,175,-200,170,-210,175,-205,175,-200,170
278476,2023-06-10T00:10:00+00:00,Milwaukee,Oakland,Adrian Houser,Sam Moll,2,5,-250,190,-250,200,-235,194,-270,220,-233,192,-270,215,-235,195,-260,215,-190,160,-250,210
278466,2023-06-10T00:10:00+00:00,Chi. White Sox,Miami,Dylan Cease,Eury Perez,2,1,-145,120,-125,105,-142,120,-126,-102,-145,122,-125,105,-145,125,-115,-105,-145,125,-125,105
278465,2023-06-10T00:15:00+00:00,St. Louis,Cincinnati,Jordan Montgomery,Ben Lively,7,4,-190,155,-175,145,-174,146,-174,146,-189,158,-179,150,-185,165,-165,145,-170,145,-175,150
278477,2023-06-10T00:40:00+00:00,Colorado,San Diego,Austin Gomber,Yu Darvish,6,9,150,-185,155,-190,152,-180,168,-200,158,-189,162,-196,155,-175,170,-200,160,-190,165,-195
278464,2023-06-10T01:38:00+00:00,LA Angels,Seattle,Shohei Ohtani,Luis Castillo,5,4,-135,110,-115,-105,-136,116,-120,102,-135,115,-115,-105,-135,115,-120,100,-110,-110,-115,-105
278463,2023-06-10T02:15:00+00:00,San Francisco,Chi. Cubs,Anthony DeSclafani,Marcus Stroman,2,3,-120,100,-115,-105,-118,100,-118,100,-120,100,-120,100,-120,100,-120,100,-120,100,-125,-105
