gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
299939,2024-05-26T15:35:00+00:00,Detroit,Toronto,Casey Mize,Yusei Kikuchi,14,11,105,-125,110,-130,106,-124,110,-130,105,-125,115,-135,100,-120,115,-135,105,-125,114,-135
299938,2024-05-26T16:10:00+00:00,Cincinnati,LA Dodgers,Brent Suter,Yoshinobu Yamamoto,4,1,180,-225,170,-210,180,-215,172,-225,162,-196,178,-213,165,-200,175,-210,164,-198,145,-190
299937,2024-05-26T17:35:00+00:00,Washington,Seattle,Patrick Corbin,Bryan Woo,5,9,150,-185,145,-175,130,-154,146,-174,143,-169,150,-179,140,-165,150,-180,142,-170,150,-180
299934,2024-05-26T17:35:00+00:00,Boston,Milwaukee,Tanner Houck,Tobias Myers,2,1,-145,120,-145,120,-144,122,-142,120,-141,118,-141,118,-150,125,-140,120,-142,120,-145,114
299935,2024-05-26T17:35:00+00:00,Pittsburgh,Atlanta,Martin Perez,Chris Sale,1,8,180,-225,200,-250,172,-205,190,-230,180,-222,215,-270,170,-205,195,-240,180,-218,175,-230
299933,2024-05-26T17:40:00+00:00,Tampa Bay,Kansas City,Taj Bradley,Michael Wacha,4,1,-120,100,-125,105,-118,100,-126,108,-120,100,-125,105,-115,-105,-125,105,-120,100,-125,105
299936,2024-05-26T17:40:00+00:00,NY Mets,San Francisco,Sean Manaea,Logan Webb,4,3,100,-120,-105,-115,102,-120,-110,-116,100,-120,-105,-115,100,-120,-110,-110,102,-122,-120,-110
299931,2024-05-26T18:10:00+00:00,Minnesota,Texas,Pablo Lopez,Gerson Garabito,2,6,-175,145,-165,140,-174,146,-176,138,-169,143,-164,140,-170,145,-165,140,-175,145,-180,140
299932,2024-05-26T18:10:00+00:00,Chi. White Sox,Baltimore,Garrett Crochet,Kyle Bradish,1,4,135,-160,140,-165,140,-166,130,-166,135,-161,140,-164,130,-155,140,-165,136,-162,145,-190
299941,2024-05-26T19:10:00+00:00,Colorado,Philadelphia,Cal Quantrill,Ranger Suarez,5,2,190,-250,180,-225,184,-220,176,-210,192,-233,178,-213,190,-230,175,-210,190,-230,170,-205
299930,2024-05-26T20:07:00+00:00,Athletics,Houston,Aaron Brooks,Ronel Blanco,2,5,145,-175,145,-175,128,-152,138,-176,143,-169,150,-179,135,-160,140,-165,142,-170,135,-175
299942,2024-05-26T20:07:00+00:00,LA Angels,Cleveland,Reid Detmers,Ben Lively,4,5,100,-120,-110,-110,-102,-116,-104,-112,100,-120,-105,-115,100,-120,-110,-110,100,-120,-110,-110
299943,2024-05-26T20:10:00+00:00,San Diego,NY Yankees,Joe Musgrove,Clarke Schmidt,5,2,100,-120,105,-125,106,-124,102,-128,100,-120,110,-130,100,-120,110,-130,102,-122,100,-130
299929,2024-05-26T20:10:00+00:00,Arizona,Miami,Blake Walston,Ryan Weathers,1,3,-175,145,-135,115,-168,142,-150,118,-154,130,-135,115,-155,130,-130,110,-155,130,-166,130
299940,2024-05-26T23:10:00+00:00,St. Louis,Chi. Cubs,Sonny Gray,Javier Assad,4,3,-135,110,-145,120,-136,116,-142,120,-135,115,-149,126,-135,115,-150,125,-135,114,-160,124
