gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
278876,2023-07-09T16:05:00+00:00,Washington,Texas,Patrick Corbin,Dane Dunning,7,2,170,-210,170,-210,176,-210,188,-225,170,-204,185,-227,170,-200,185,-225,165,-195,180,-210
278875,2023-07-09T17:35:00+00:00,Boston,Oakland,Tayler Scott,JP Sears,4,3,-175,145,-185,150,-164,138,-198,166,-169,143,-189,158,-165,145,-185,165,-165,140,-190,160
278872,2023-07-09T17:35:00+00:00,NY Yankees,Chi. Cubs,Domingo German,Kyle Hendricks,4,7,-145,120,-150,125,-142,120,-160,126,-141,118,-154,130,-140,120,-150,130,-140,120,-180,145
278871,2023-07-09T17:40:00+00:00,Tampa Bay,Atlanta,Zach Eflin,Bryce Elder,10,4,-115,-105,-125,105,-122,104,-126,108,-120,100,-125,105,-120,100,-125,105,-120,100,-125,105
278873,2023-07-09T17:40:00+00:00,Detroit,Toronto,Tarik Skubal,Chris Bassitt,3,4,110,-135,120,-140,106,-124,118,-138,110,-130,118,-141,110,-130,120,-140,140,-165,120,-140
278877,2023-07-09T17:40:00+00:00,Miami,Philadelphia,Jesus Luzardo,Aaron Nola,7,3,-115,-105,-120,100,-108,-108,-120,102,-115,-105,-120,100,-115,-105,-120,100,-130,110,-120,100
278874,2023-07-09T17:40:00+00:00,Cleveland,Kansas City,Shane Bieber,Ryan Yarbrough,1,4,-250,200,-225,185,-245,200,-225,188,-238,196,-227,185,-245,205,-225,185,-195,165,-215,185
278878,2023-07-09T18:10:00+00:00,Minnesota,Baltimore,Joe Ryan,Kyle Gibson,2,15,-160,135,-155,125,-156,132,-154,130,-154,130,-154,130,-145,125,-150,130,-115,-105,-145,125
278879,2023-07-09T18:10:00+00:00,Milwaukee,Cincinnati,Wade Miley,Ben Lively,1,0,-130,110,-130,105,-122,104,-126,108,-125,105,-130,110,-125,105,-130,110,-120,100,-125,105
278870,2023-07-09T18:10:00+00:00,Houston,Seattle,Brandon Bielak,Logan Gilbert,1,3,100,-120,110,-135,-104,-112,116,-136,100,-120,118,-141,100,-120,120,-140,110,-130,120,-140
278868,2023-07-09T18:10:00+00:00,Chi. White Sox,St. Louis,Lucas Giolito,Steven Matz,3,4,-135,110,-130,110,-116,-102,-126,108,-120,100,-130,110,-120,100,-130,110,120,-140,-120,100
278869,2023-07-09T20:05:00+00:00,San Francisco,Colorado,Logan Webb,Kyle Freeland,1,0,-275,220,-275,220,-300,245,-275,225,-270,215,-278,222,-270,220,-250,210,-230,195,-255,215
278880,2023-07-09T20:10:00+00:00,San Diego,NY Mets,Joe Musgrove,Max Scherzer,6,2,-125,105,-130,110,-132,112,-152,120,-125,105,-130,110,-125,105,-130,110,-125,105,-165,135
278867,2023-07-09T20:10:00+00:00,Arizona,Pittsburgh,Zach Davies,Carmen Mlodzinski,2,4,-160,135,-160,135,-162,136,-162,136,-164,140,-161,135,-160,140,-160,140,-155,135,-155,135
