gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
260499,2022-07-31T16:05:00+00:00,Toronto,Detroit,Jose Berrios,Garrett Hill,4,1,-275,225,-275,220,-270,220,-320,230,-294,235,-303,240,-290,235,-290,235,-300,250,-320,250
260496,2022-07-31T17:35:00+00:00,Washington,St. Louis,Josiah Gray,Andre Pallante,0,5,-105,-115,100,-120,-102,-116,102,-120,-105,-115,-105,-115,125,-145,100,-120,120,-140,100,-120
260501,2022-07-31T17:35:00+00:00,Pittsburgh,Philadelphia,JT Brubaker,Aaron Nola,2,8,150,-185,150,-185,156,-186,152,-180,158,-189,158,-189,160,-180,160,-180,140,-165,150,-175
260502,2022-07-31T17:35:00+00:00,Atlanta,Arizona,Max Fried,Merrill Kelly,1,0,-250,190,-225,185,-225,188,-235,194,-238,196,-233,192,-235,195,-235,195,-230,195,-225,190
260504,2022-07-31T17:35:00+00:00,NY Yankees,Kansas City,Jordan Montgomery,Donald Greinke,6,8,-250,200,-275,220,-240,198,-370,260,-270,215,-286,228,-270,220,-275,225,-245,205,-275,230
260505,2022-07-31T17:35:00+00:00,Boston,Milwaukee,Josh Winckowski,Aaron Ashby,7,2,110,-135,120,-145,108,-126,124,-146,105,-125,122,-145,105,-125,120,-140,125,-145,120,-140
260520,2022-07-31T17:40:00+00:00,Miami,NY Mets,Pablo Lopez,Taijuan Walker,3,9,120,-145,110,-135,120,-142,114,-134,130,-154,118,-141,130,-150,115,-135,135,-155,115,-135
260492,2022-07-31T17:40:00+00:00,Cincinnati,Baltimore,Nick Lodolo,Austin Voth,3,2,-125,105,-125,105,-120,102,-124,106,-125,105,-130,110,-120,100,-130,110,-110,-110,-130,110
260497,2022-07-31T17:40:00+00:00,Tampa Bay,Cleveland,Shane McClanahan,Bryan Shaw,3,5,-200,165,-250,195,-235,194,-220,172,-227,185,-263,210,-180,160,-240,200,-180,155,-245,205
260494,2022-07-31T18:10:00+00:00,Houston,Seattle,Jake Odorizzi,George Kirby,3,2,-135,110,-145,120,-148,126,-200,154,-145,122,-149,126,-140,120,-145,125,-120,100,-140,120
260503,2022-07-31T18:10:00+00:00,Chi. White Sox,Oakland,Dylan Cease,Adam Oller,4,1,-275,220,-300,230,-310,250,-330,235,-286,228,-294,235,-280,230,-290,235,-325,270,-275,230
260493,2022-07-31T19:10:00+00:00,Colorado,LA Dodgers,German Marquez,Tony Gonsolin,3,7,155,-190,165,-200,166,-198,160,-210,158,-189,170,-204,155,-175,170,-200,170,-200,165,-195
260498,2022-07-31T20:07:00+00:00,LA Angels,Texas,Reid Detmers,Dane Dunning,2,5,-120,100,-130,110,-108,-108,-132,112,-115,-105,-130,110,-125,105,-130,110,-105,-115,-135,115
260500,2022-07-31T20:10:00+00:00,San Diego,Minnesota,Sean Manaea,Dylan Bundy,3,2,-150,125,-145,120,-162,136,-144,122,-161,135,-145,122,-160,140,-140,120,-155,135,-140,110
260495,2022-07-31T23:08:00+00:00,San Francisco,Chi. Cubs,Carlos Rodon,Adrian Sampson,4,0,-185,150,-185,150,-184,154,-192,150,-196,162,-179,152,-192,167,-175,155,-175,150,-185,150
