gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
260593,2022-08-03T16:10:00+00:00,Tampa Bay,Toronto,Jalen Beeks,Yusei Kikuchi,3,2,-105,-115,105,-125,-104,-112,108,-126,-105,-115,110,-130,-105,-115,110,-130,-105,-115,105,-135
260594,2022-08-03T16:20:00+00:00,Atlanta,Philadelphia,Charlie Morton,Zack Wheeler,1,3,-135,110,-135,110,-146,124,-138,118,-141,118,-141,118,-140,120,-140,120,-145,125,-140,110
260596,2022-08-03T17:05:00+00:00,NY Yankees,Seattle,Gerrit Cole,Luis Castillo,3,7,-165,140,-165,140,-178,150,-174,146,-189,158,-189,158,-170,150,-170,150,-165,140,-185,150
260599,2022-08-03T17:10:00+00:00,Minnesota,Detroit,Joe Ryan,Tyler Alexander,4,1,-225,185,-200,170,-230,190,-215,180,-222,180,-222,180,-235,195,-220,180,-215,185,-205,175
260585,2022-08-03T17:10:00+00:00,Cleveland,Arizona,Shane Bieber,Tommy Henry,7,4,-250,190,-225,180,-235,194,-225,188,-233,192,-227,185,-235,195,-225,185,-230,195,-215,185
260592,2022-08-03T18:05:00+00:00,Texas,Baltimore,Martín Pérez,Kyle Bradish,3,6,-160,135,-155,125,-162,136,-162,136,-154,130,-164,140,-160,140,-160,140,-165,140,-160,130
260586,2022-08-03T18:10:00+00:00,Houston,Boston,Jose Urquidy,Rich Hill,6,1,-225,180,-190,155,-225,188,-205,158,-222,180,-208,175,-225,185,-185,165,-215,185,-185,150
260595,2022-08-03T18:10:00+00:00,Chi. White Sox,Kansas City,Michael Lynn,Brady Singer,4,1,-155,125,-135,110,-172,144,-134,116,-161,135,-141,118,-165,145,-135,115,-165,140,-140,110
260587,2022-08-03T20:05:00+00:00,Washington,NY Mets,Anibal Sanchez,Chris Bassitt,5,9,200,-250,220,-275,194,-235,245,-350,228,-286,228,-286,190,-230,250,-310,165,-195,230,-290
260601,2022-08-03T22:40:00+00:00,Miami,Cincinnati,Sandy Alcantara,Michael Minor,3,0,-200,170,-200,170,-210,176,-215,180,-222,180,-222,180,-210,175,-220,180,-205,175,-210,180
260597,2022-08-03T23:05:00+00:00,Pittsburgh,Milwaukee,Tyler Beede,Freddy Peralta,8,7,180,-225,170,-200,172,-205,180,-215,185,-227,180,-222,170,-200,200,-240,155,-180,170,-210
260588,2022-08-04T01:38:00+00:00,LA Angels,Oakland,Shohei Ohtani,James Kaprielian,1,3,-250,200,-225,185,-245,200,-280,205,-238,196,-238,196,-240,200,-240,200,-230,195,-235,190
260589,2022-08-04T01:40:00+00:00,San Diego,Colorado,Blake Snell,Chad Kuhl,9,1,-350,260,-300,240,-330,265,-300,245,-357,275,-323,250,-330,265,-305,245,-325,270,-290,230
260590,2022-08-04T01:45:00+00:00,San Francisco,LA Dodgers,Alex Cobb,Julio Urias,0,3,135,-160,140,-165,136,-162,136,-162,135,-161,143,-169,135,-155,145,-165,135,-155,130,-160
