gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
259035,2022-05-22T15:35:00+00:00,Pittsburgh,St. Louis,Bryse Wilson,Steven Matz,4,18,125.0,-150.0,140.0,-165.0,132.0,-156.0,140.0,-166.0,130.0,-149.0,140.0,-161.0,130.0,-150.0,145.0,-165.0,130.0,-150.0,135.0,-165.0
259033,2022-05-22T17:35:00+00:00,Boston,Seattle,Nathan Eovaldi,Logan Gilbert,8,4,-135.0,110.0,-135.0,110.0,-136.0,116.0,-164.0,128.0,-135.0,115.0,-130.0,110.0,-135.0,115.0,-130.0,110.0,-115.0,-105.0,-145.0,115.0
259036,2022-05-22T17:35:00+00:00,Baltimore,Tampa Bay,Spenser Watkins,Corey Kluber,7,6,135.0,-160.0,145.0,-175.0,138.0,-164.0,144.0,-182.0,150.0,-169.0,150.0,-169.0,135.0,-155.0,150.0,-170.0,135.0,-155.0,140.0,-170.0
259040,2022-05-22T17:35:00+00:00,Philadelphia,LA Dodgers,Zach Eflin,Tony Gonsolin,4,3,115.0,-140.0,115.0,-140.0,120.0,-142.0,116.0,-146.0,115.0,-135.0,115.0,-135.0,120.0,-140.0,120.0,-140.0,105.0,-125.0,110.0,-140.0
259038,2022-05-22T17:37:00+00:00,Toronto,Cincinnati,Yusei Kikuchi,Graham Ashcraft,2,3,-250.0,200.0,-250.0,200.0,-245.0,200.0,-255.0,210.0,-238.0,200.0,-263.0,220.0,-230.0,190.0,-250.0,210.0,-265.0,215.0,-240.0,195.0
259042,2022-05-22T17:40:00+00:00,Miami,Atlanta,Sandy Alcantara,Ian Anderson,4,3,-110.0,-110.0,-120.0,100.0,-110.0,-106.0,-126.0,108.0,-110.0,-110.0,-125.0,105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-125.0,-105.0
259030,2022-05-22T17:40:00+00:00,Cleveland,Detroit,Shane Bieber,Alex Faedo,2,4,-190.0,155.0,-190.0,155.0,-190.0,160.0,-190.0,160.0,-179.0,160.0,-185.0,165.0,-185.0,165.0,-185.0,165.0,-180.0,155.0,-190.0,160.0
259043,2022-05-22T18:10:00+00:00,Milwaukee,Washington,Freddy Peralta,Aaron Sanchez,2,8,-250.0,190.0,-250.0,200.0,-225.0,188.0,-280.0,210.0,-250.0,210.0,-263.0,225.0,-260.0,215.0,-250.0,210.0,-200.0,170.0,-255.0,205.0
259039,2022-05-22T18:10:00+00:00,Kansas City,Minnesota,Brady Singer,Bailey Ober,6,7,-105.0,-115.0,-115.0,-105.0,-106.0,-110.0,-120.0,102.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-120.0,100.0,-105.0,-115.0,-120.0,100.0
259037,2022-05-22T18:10:00+00:00,Houston,Texas,Jose Urquidy,Taylor Hearn,5,2,-190.0,155.0,-185.0,150.0,-198.0,166.0,-215.0,164.0,-189.0,170.0,-189.0,170.0,-192.0,167.0,-200.0,170.0,-170.0,150.0,-195.0,165.0
259044,2022-05-22T18:20:00+00:00,Chi. Cubs,Arizona,Wade Miley,Merrill Kelly,5,4,-120.0,100.0,-130.0,110.0,-126.0,108.0,-148.0,116.0,-125.0,105.0,-125.0,105.0,-125.0,105.0,-135.0,115.0,-140.0,120.0,-145.0,115.0
259041,2022-05-22T19:05:00+00:00,NY Yankees,Chi. White Sox,Jameson Taillon,Johnny Cueto,1,3,,,,,,,,,,,,,,,,,,,,
259031,2022-05-22T19:10:00+00:00,Colorado,NY Mets,Austin Gomber,Taijuan Walker,0,2,100.0,-120.0,-105.0,-115.0,106.0,-124.0,102.0,-120.0,105.0,-125.0,105.0,-125.0,105.0,-125.0,-105.0,-115.0,100.0,-120.0,-105.0,-115.0
259034,2022-05-22T20:05:00+00:00,San Francisco,San Diego,Robert Wood,MacKenzie Gore,1,10,,,,,-144.0,122.0,-154.0,120.0,-141.0,120.0,-141.0,120.0,-145.0,125.0,-140.0,120.0,-140.0,120.0,-150.0,120.0
259032,2022-05-22T20:07:00+00:00,LA Angels,Oakland,Patrick Sandoval,Cole Irvin,4,1,-200.0,165.0,-200.0,165.0,-200.0,168.0,-220.0,184.0,-200.0,175.0,-200.0,175.0,-200.0,170.0,-210.0,175.0,-200.0,170.0,-210.0,175.0
265634,2022-05-22T23:08:00+00:00,NY Yankees,Chi. White Sox,Luis Severino,Michael Kopech,0,5,-190.0,155.0,-175.0,145.0,-184.0,154.0,-178.0,150.0,-175.0,155.0,-179.0,160.0,-185.0,165.0,-175.0,155.0,-170.0,150.0,-170.0,150.0
