gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
259049,2022-05-23T22:35:00+00:00,Pittsburgh,Colorado,JT Brubaker,Chad Kuhl,2,1,-125,105,-130,105,-126,108,-156,122,-125,105,-141,120,-125,105,-145,125,-125,105,-140,110
259045,2022-05-23T22:40:00+00:00,Cincinnati,Chi. Cubs,Vladimir Gutierrez,Todd Smyly,4,7,100,-120,105,-130,100,-118,-116,-110,100,-120,110,-130,100,-120,-115,-105,100,-120,-130,100
259054,2022-05-23T23:05:00+00:00,NY Yankees,Baltimore,Gerrit Cole,Jordan Lyles,4,6,-300,240,-300,240,-330,265,-320,260,-312,255,-333,270,-310,250,-260,215,-290,230,-315,230
259048,2022-05-23T23:05:00+00:00,Washington,LA Dodgers,Joan Adon,Tyler Anderson,1,10,180,-225,180,-225,176,-210,180,-235,175,-200,195,-233,170,-200,180,-220,165,-195,170,-220
259053,2022-05-23T23:20:00+00:00,Atlanta,Philadelphia,Tucker Davidson,Zack Wheeler,3,7,-105,-115,105,-130,-104,-112,102,-130,-110,-110,105,-125,-110,-110,-145,125,-105,-115,105,-135
259056,2022-05-23T23:40:00+00:00,Minnesota,Detroit,Christopher Archer,Elvin Rodriguez,5,4,-190,155,-225,180,-184,154,-250,188,-179,160,-208,180,-185,165,-230,190,-180,155,-265,200
259052,2022-05-23T23:45:00+00:00,St. Louis,Toronto,Miles Mikolas,Jose Berrios,7,3,-115,-105,-120,100,-116,-102,-134,106,-115,-105,-120,100,-110,-110,-120,100,-110,-110,-120,100
259046,2022-05-24T00:10:00+00:00,Houston,Cleveland,Luis Garcia,Triston McKenzie,1,6,-200,170,-175,145,-205,172,-184,154,-200,175,-200,175,-192,167,-180,160,-180,155,-195,155
259055,2022-05-24T01:40:00+00:00,San Diego,Milwaukee,Nick Martinez,Adrian Houser,3,2,-115,-105,-115,-105,-118,100,-122,-104,-115,-105,-115,-105,-115,-105,-110,-110,-115,-105,-120,-110
259050,2022-05-24T01:40:00+00:00,Seattle,Oakland,Marco Gonzales,Zach Logue,7,6,-165,140,-165,140,-168,142,-172,134,-175,155,-169,150,-180,160,-160,140,-170,150,-175,145
259047,2022-05-24T01:40:00+00:00,Arizona,Kansas City,Zach Davies,Donald Greinke,9,5,-120,100,-115,-105,-120,102,124,-156,-120,100,-115,-105,-120,100,-115,-105,-115,-105,130,-160
259051,2022-05-24T01:45:00+00:00,San Francisco,NY Mets,Alex Cobb,David Peterson,3,13,-150,125,-145,120,-138,118,-134,114,-135,115,-145,125,-135,115,-135,115,-130,110,-140,110
