gameId,startDate,homeTeam,awayTeam,homePitcher,awayPitcher,homeScore,awayScore,betmgm_opening_homeOdds,betmgm_opening_awayOdds,betmgm_current_homeOdds,betmgm_current_awayOdds,fanduel_opening_homeOdds,fanduel_opening_awayOdds,fanduel_current_homeOdds,fanduel_current_awayOdds,caesars_opening_homeOdds,caesars_opening_awayOdds,caesars_current_homeOdds,caesars_current_awayOdds,bet365_opening_homeOdds,bet365_opening_awayOdds,bet365_current_homeOdds,bet365_current_awayOdds,draftkings_opening_homeOdds,draftkings_opening_awayOdds,draftkings_current_homeOdds,draftkings_current_awayOdds
277745,2023-07-24T17:10:00+00:00,Detroit,San Francisco,Tarik Skubal,Ross Stripling,5,1,125,-150,-110,-110,126,-148,-122,-106,122,-145,-110,-110,120,-140,-110,-110,115,-135,-115,-115
279027,2023-07-24T22:40:00+00:00,Philadelphia,Baltimore,Cristopher Sanchez,Dean Kremer,2,3,-130,105,-120,100,-134,116,-120,102,-135,115,-120,100,-135,115,-120,100,-145,125,-120,100
279028,2023-07-24T23:05:00+00:00,Washington,Colorado,Patrick Corbin,Jake Bird,6,10,-140,115,-165,140,-142,120,-192,150,-141,118,-169,143,-140,120,-165,145,-130,110,-165,140
279026,2023-07-24T23:10:00+00:00,Cleveland,Kansas City,Logan Allen,Ryan Yarbrough,3,5,-200,165,-210,170,-188,158,-215,180,-196,162,-222,180,-185,165,-210,175,-200,170,-210,180
279029,2023-07-24T23:40:00+00:00,Minnesota,Seattle,Kenta Maeda,Luis Castillo,4,3,100,-120,-115,-105,108,-126,-110,-106,100,-120,-115,-105,100,-120,-115,-105,-110,-110,-120,-110
279030,2023-07-25T00:10:00+00:00,Milwaukee,Cincinnati,Colin Rea,Graham Ashcraft,3,2,-120,100,-115,-105,-136,116,-120,102,-125,105,-120,100,-125,105,-115,-105,-115,-105,-115,-115
279023,2023-07-25T00:10:00+00:00,Houston,Texas,Brandon Bielak,Jon Gray,10,9,100,-120,100,-120,-104,-112,-106,-110,100,-120,-110,-110,100,-120,-105,-115,100,-120,-110,-120
279025,2023-07-25T01:40:00+00:00,Arizona,St. Louis,Ryne Nelson,Adam Wainwright,6,10,-135,110,-175,145,-134,116,-162,136,-135,115,-164,140,-130,110,-165,145,-130,110,-165,135
279031,2023-07-25T01:40:00+00:00,San Diego,Pittsburgh,Yu Darvish,Quinn Priester,4,8,-275,220,-275,220,-245,200,-275,225,-263,210,-270,215,-250,210,-270,220,-255,215,-255,205
279024,2023-07-25T02:10:00+00:00,LA Dodgers,Toronto,Michael Grove,Jose Berrios,3,6,-135,110,-120,100,-132,112,-120,102,-135,115,-120,100,-135,115,-115,-105,-130,110,-120,-110
