Team,Batting Average,Date,Team Abbreviation
Texas,0.272443,2023-06-01,TEX
Tampa Bay,0.267246,2023-06-01,TBR
Toronto,0.265442,2023-06-01,TOR
Boston,0.264441,2023-06-01,BOS
Washington,0.263954,2023-06-01,WSN
Arizona,0.261717,2023-06-01,ARI
Colorado,0.260395,2023-06-01,COL
Miami,0.258457,2023-06-01,MIA
LA Angels,0.257615,2023-06-01,LAA
Cincinnati,0.256866,2023-06-01,CIN
Atlanta,0.255937,2023-06-01,ATL
Philadelphia,0.254002,2023-06-01,PHI
Chi Cubs,0.253747,2023-06-01,CHC
St. Louis,0.25295,2023-06-01,STL
Baltimore,0.251985,2023-06-01,BAL
SF Giants,0.248824,2023-06-01,SFG
NY Mets,0.245425,2023-06-01,NYM
Pittsburgh,0.245335,2023-06-01,PIT
Houston,0.243464,2023-06-01,HOU
Chi Sox,0.24178,2023-06-01,CHW
LA Dodgers,0.241775,2023-06-01,LAD
NY Yankees,0.239481,2023-06-01,NYY
Minnesota,0.232999,2023-06-01,MIN
Cleveland,0.23266,2023-06-01,CLE
Kansas City,0.232323,2023-06-01,KCR
Detroit,0.230392,2023-06-01,DET
Milwaukee,0.230168,2023-06-01,MIL
Seattle,0.228267,2023-06-01,SEA
San Diego,0.219989,2023-06-01,SDP
Sacramento,0.218685,2023-06-01,OAK
